id,date,date_gmt,guid,modified,modified_gmt,slug,status,type,link,title,content,excerpt,author,featured_media,parent,menu_order,comment_status,ping_status,template,meta,class_list,acf,yoast_head,yoast_head_json,publishpress_future_workflow_manual_trigger,_links,_embedded
577285,2026-03-27T15:24:48,2026-03-27T22:24:48,"{""rendered"": ""https://you.ubc.ca/?page_id=577285""}",2026-07-10T09:13:57,2026-07-10T16:13:57,iframe-form,publish,page,https://you.ubc.ca/iframe-form/,"{""rendered"": ""iFrame Form""}","{""rendered"": """", ""protected"": false}","{""rendered"": """", ""protected"": false}",1001087,0,0,179,closed,closed,page-templates/page-iframe.php,"{""_acf_changed"": false, ""footnotes"": """"}","[""post-577285"", ""page"", ""type-page"", ""status-publish"", ""hentry""]",[],"<!-- This site is optimized with the Yoast SEO plugin v28.0 - https://yoast.com/product/yoast-seo-wordpress/ -->
<title>iFrame Form - UBC | Undergraduate Programs and Admissions</title>
<meta name=""description"" content=""All you need to know about UBC&#039;s undergraduate programs, admissions requirements, application process, tuition, and campus life."" />
<meta name=""robots"" content=""noindex, nofollow"" />
<meta property=""og:locale"" content=""en_US"" />
<meta property=""og:type"" content=""article"" />
<meta property=""og:title"" content=""iFrame Form - UBC | Undergraduate Programs and Admissions"" />
<meta property=""og:description"" content=""All you need to know about UBC&#039;s undergraduate programs, admissions requirements, application process, tuition, and campus life."" />
<meta property=""og:url"" content=""https://you.ubc.ca/iframe-form/"" />
<meta property=""og:site_name"" content=""UBC | Undergraduate Programs and Admissions"" />
<meta property=""article:modified_time"" content=""2026-07-10T16:13:57+00:00"" />
<meta name=""twitter:card"" content=""summary_large_image"" />
<meta name=""twitter:site"" content=""@youbc"" />
<script type=""application/ld+json"" class=""yoast-schema-graph"">{""@context"":""https:\/\/schema.org"",""@graph"":[{""@type"":""WebPage"",""@id"":""https:\/\/you.ubc.ca\/iframe-form\/"",""url"":""https:\/\/you.ubc.ca\/iframe-form\/"",""name"":""iFrame Form - UBC | Undergraduate Programs and Admissions"",""isPartOf"":{""@id"":""https:\/\/you.ubc.ca\/#website""},""datePublished"":""2026-03-27T22:24:48+00:00"",""dateModified"":""2026-07-10T16:13:57+00:00"",""description"":""All you need to know about UBC's undergraduate programs, admissions requirements, application process, tuition, and campus life."",""breadcrumb"":{""@id"":""https:\/\/you.ubc.ca\/iframe-form\/#breadcrumb""},""inLanguage"":""en-US"",""potentialAction"":[{""@type"":""ReadAction"",""target"":[""https:\/\/you.ubc.ca\/iframe-form\/""]}]},{""@type"":""BreadcrumbList"",""@id"":""https:\/\/you.ubc.ca\/iframe-form\/#breadcrumb"",""itemListElement"":[{""@type"":""ListItem"",""position"":1,""name"":""Home"",""item"":""https:\/\/you.ubc.ca\/""},{""@type"":""ListItem"",""position"":2,""name"":""iFrame Form""}]},{""@type"":""WebSite"",""@id"":""https:\/\/you.ubc.ca\/#website"",""url"":""https:\/\/you.ubc.ca\/"",""name"":""UBC | Undergraduate Programs and Admissions"",""description"":""UBC | Undergraduate Programs and Admissions"",""potentialAction"":[{""@type"":""SearchAction"",""target"":{""@type"":""EntryPoint"",""urlTemplate"":""https:\/\/you.ubc.ca\/?s={search_term_string}""},""query-input"":{""@type"":""PropertyValueSpecification"",""valueRequired"":true,""valueName"":""search_term_string""}}],""inLanguage"":""en-US""}]}</script>
<!-- / Yoast SEO plugin. -->","{""title"": ""iFrame Form - UBC | Undergraduate Programs and Admissions"", ""description"": ""All you need to know about UBC's undergraduate programs, admissions requirements, application process, tuition, and campus life."", ""robots"": {""index"": ""noindex"", ""follow"": ""nofollow""}, ""og_locale"": ""en_US"", ""og_type"": ""article"", ""og_title"": ""iFrame Form - UBC | Undergraduate Programs and Admissions"", ""og_description"": ""All you need to know about UBC's undergraduate programs, admissions requirements, application process, tuition, and campus life."", ""og_url"": ""https://you.ubc.ca/iframe-form/"", ""og_site_name"": ""UBC | Undergraduate Programs and Admissions"", ""article_modified_time"": ""2026-07-10T16:13:57+00:00"", ""twitter_card"": ""summary_large_image"", ""twitter_site"": ""@youbc"", ""schema"": {""@context"": ""https://schema.org"", ""@graph"": [{""@type"": ""WebPage"", ""@id"": ""https://you.ubc.ca/iframe-form/"", ""url"": ""https://you.ubc.ca/iframe-form/"", ""name"": ""iFrame Form - UBC | Undergraduate Programs and Admissions"", ""isPartOf"": {""@id"": ""https://you.ubc.ca/#website""}, ""datePublished"": ""2026-03-27T22:24:48+00:00"", ""dateModified"": ""2026-07-10T16:13:57+00:00"", ""description"": ""All you need to know about UBC's undergraduate programs, admissions requirements, application process, tuition, and campus life."", ""breadcrumb"": {""@id"": ""https://you.ubc.ca/iframe-form/#breadcrumb""}, ""inLanguage"": ""en-US"", ""potentialAction"": [{""@type"": ""ReadAction"", ""target"": [""https://you.ubc.ca/iframe-form/""]}]}, {""@type"": ""BreadcrumbList"", ""@id"": ""https://you.ubc.ca/iframe-form/#breadcrumb"", ""itemListElement"": [{""@type"": ""ListItem"", ""position"": 1, ""name"": ""Home"", ""item"": ""https://you.ubc.ca/""}, {""@type"": ""ListItem"", ""position"": 2, ""name"": ""iFrame Form""}]}, {""@type"": ""WebSite"", ""@id"": ""https://you.ubc.ca/#website"", ""url"": ""https://you.ubc.ca/"", ""name"": ""UBC | Undergraduate Programs and Admissions"", ""description"": ""UBC | Undergraduate Programs and Admissions"", ""potentialAction"": [{""@type"": ""SearchAction"", ""target"": {""@type"": ""EntryPoint"", ""urlTemplate"": ""https://you.ubc.ca/?s={search_term_string}""}, ""query-input"": {""@type"": ""PropertyValueSpecification"", ""valueRequired"": true, ""valueName"": ""search_term_string""}}], ""inLanguage"": ""en-US""}]}}","{""enabledWorkflows"": []}","{""self"": [{""href"": ""https://you.ubc.ca/wp-json/wp/v2/pages/577285"", ""targetHints"": {""allow"": [""GET""]}}], ""collection"": [{""href"": ""https://you.ubc.ca/wp-json/wp/v2/pages""}], ""about"": [{""href"": ""https://you.ubc.ca/wp-json/wp/v2/types/page""}], ""author"": [{""embeddable"": true, ""href"": ""https://you.ubc.ca/wp-json/wp/v2/users/1001087""}], ""replies"": [{""embeddable"": true, ""href"": ""https://you.ubc.ca/wp-json/wp/v2/comments?post=577285""}], ""version-history"": [{""count"": 7, ""href"": ""https://you.ubc.ca/wp-json/wp/v2/pages/577285/revisions""}], ""predecessor-version"": [{""id"": 577547, ""href"": ""https://you.ubc.ca/wp-json/wp/v2/pages/577285/revisions/577547""}], ""wp:attachment"": [{""href"": ""https://you.ubc.ca/wp-json/wp/v2/media?parent=577285""}], ""curies"": [{""name"": ""wp"", ""href"": ""https://api.w.org/{rel}"", ""templated"": true}]}","{""author"": [{""code"": ""rest_forbidden"", ""message"": ""Sorry, you are not allowed to do that."", ""data"": {""status"": 401}}]}"
577153,2026-03-12T16:00:55,2026-03-12T23:00:55,"{""rendered"": ""https://you.ubc.ca/?page_id=577153""}",2026-03-12T16:12:14,2026-03-12T23:12:14,admissions-decisions,publish,page,https://you.ubc.ca/applying-ubc/applied/admissions-decisions/,"{""rendered"": ""Admissions decisions""}","{""rendered"": """", ""protected"": false}","{""rendered"": """", ""protected"": false}",1001075,0,559436,37,closed,closed,,"{""_acf_changed"": false, ""footnotes"": """"}","[""post-577153"", ""page"", ""type-page"", ""status-publish"", ""hentry""]",[],"<!-- This site is optimized with the Yoast SEO plugin v28.0 - https://yoast.com/product/yoast-seo-wordpress/ -->
<title>Admissions decisions - UBC | Undergraduate Programs and Admissions</title>
<meta name=""description"" content=""All you need to know about UBC&#039;s undergraduate programs, admissions requirements, application process, tuition, and campus life."" />
<meta name=""robots"" content=""index, follow, max-snippet:-1, max-image-preview:large, max-video-preview:-1"" />
<link rel=""canonical"" href=""https://you.ubc.ca/applying-ubc/applied/admissions-decisions/"" />
<meta property=""og:locale"" content=""en_US"" />
<meta property=""og:type"" content=""article"" />
<meta property=""og:title"" content=""Admissions decisions - UBC | Undergraduate Programs and Admissions"" />
<meta property=""og:description"" content=""All you need to know about UBC&#039;s undergraduate programs, admissions requirements, application process, tuition, and campus life."" />
<meta property=""og:url"" content=""https://you.ubc.ca/applying-ubc/applied/admissions-decisions/"" />
<meta property=""og:site_name"" content=""UBC | Undergraduate Programs and Admissions"" />
<meta property=""article:modified_time"" content=""2026-03-12T23:12:14+00:00"" />
<meta name=""twitter:card"" content=""summary_large_image"" />
<meta name=""twitter:site"" content=""@youbc"" />
<script type=""application/ld+json"" class=""yoast-schema-graph"">{""@context"":""https:\/\/schema.org"",""@graph"":[{""@type"":""WebPage"",""@id"":""https:\/\/you.ubc.ca\/applying-ubc\/applied\/admissions-decisions\/"",""url"":""https:\/\/you.ubc.ca\/applying-ubc\/applied\/admissions-decisions\/"",""name"":""Admissions decisions - UBC | Undergraduate Programs and Admissions"",""isPartOf"":{""@id"":""https:\/\/you.ubc.ca\/#website""},""datePublished"":""2026-03-12T23:00:55+00:00"",""dateModified"":""2026-03-12T23:12:14+00:00"",""description"":""All you need to know about UBC's undergraduate programs, admissions requirements, application process, tuition, and campus life."",""breadcrumb"":{""@id"":""https:\/\/you.ubc.ca\/applying-ubc\/applied\/admissions-decisions\/#breadcrumb""},""inLanguage"":""en-US"",""potentialAction"":[{""@type"":""ReadAction"",""target"":[""https:\/\/you.ubc.ca\/applying-ubc\/applied\/admissions-decisions\/""]}]},{""@type"":""BreadcrumbList"",""@id"":""https:\/\/you.ubc.ca\/applying-ubc\/applied\/admissions-decisions\/#breadcrumb"",""itemListElement"":[{""@type"":""ListItem"",""position"":1,""name"":""Home"",""item"":""https:\/\/you.ubc.ca\/""},{""@type"":""ListItem"",""position"":2,""name"":""Applying to UBC"",""item"":""https:\/\/you.ubc.ca\/applying-ubc\/""},{""@type"":""ListItem"",""position"":3,""name"":""After you&#8217;ve applied"",""item"":""https:\/\/you.ubc.ca\/applying-ubc\/applied\/""},{""@type"":""ListItem"",""position"":4,""name"":""Admissions decisions""}]},{""@type"":""WebSite"",""@id"":""https:\/\/you.ubc.ca\/#website"",""url"":""https:\/\/you.ubc.ca\/"",""name"":""UBC | Undergraduate Programs and Admissions"",""description"":""UBC | Undergraduate Programs and Admissions"",""potentialAction"":[{""@type"":""SearchAction"",""target"":{""@type"":""EntryPoint"",""urlTemplate"":""https:\/\/you.ubc.ca\/?s={search_term_string}""},""query-input"":{""@type"":""PropertyValueSpecification"",""valueRequired"":true,""valueName"":""search_term_string""}}],""inLanguage"":""en-US""}]}</script>
<!-- / Yoast SEO plugin. -->","{""title"": ""Admissions decisions - UBC | Undergraduate Programs and Admissions"", ""description"": ""All you need to know about UBC's undergraduate programs, admissions requirements, application process, tuition, and campus life."", ""robots"": {""index"": ""index"", ""follow"": ""follow"", ""max-snippet"": ""max-snippet:-1"", ""max-image-preview"": ""max-image-preview:large"", ""max-video-preview"": ""max-video-preview:-1""}, ""canonical"": ""https://you.ubc.ca/applying-ubc/applied/admissions-decisions/"", ""og_locale"": ""en_US"", ""og_type"": ""article"", ""og_title"": ""Admissions decisions - UBC | Undergraduate Programs and Admissions"", ""og_description"": ""All you need to know about UBC's undergraduate programs, admissions requirements, application process, tuition, and campus life."", ""og_url"": ""https://you.ubc.ca/applying-ubc/applied/admissions-decisions/"", ""og_site_name"": ""UBC | Undergraduate Programs and Admissions"", ""article_modified_time"": ""2026-03-12T23:12:14+00:00"", ""twitter_card"": ""summary_large_image"", ""twitter_site"": ""@youbc"", ""schema"": {""@context"": ""https://schema.org"", ""@graph"": [{""@type"": ""WebPage"", ""@id"": ""https://you.ubc.ca/applying-ubc/applied/admissions-decisions/"", ""url"": ""https://you.ubc.ca/applying-ubc/applied/admissions-decisions/"", ""name"": ""Admissions decisions - UBC | Undergraduate Programs and Admissions"", ""isPartOf"": {""@id"": ""https://you.ubc.ca/#website""}, ""datePublished"": ""2026-03-12T23:00:55+00:00"", ""dateModified"": ""2026-03-12T23:12:14+00:00"", ""description"": ""All you need to know about UBC's undergraduate programs, admissions requirements, application process, tuition, and campus life."", ""breadcrumb"": {""@id"": ""https://you.ubc.ca/applying-ubc/applied/admissions-decisions/#breadcrumb""}, ""inLanguage"": ""en-US"", ""potentialAction"": [{""@type"": ""ReadAction"", ""target"": [""https://you.ubc.ca/applying-ubc/applied/admissions-decisions/""]}]}, {""@type"": ""BreadcrumbList"", ""@id"": ""https://you.ubc.ca/applying-ubc/applied/admissions-decisions/#breadcrumb"", ""itemListElement"": [{""@type"": ""ListItem"", ""position"": 1, ""name"": ""Home"", ""item"": ""https://you.ubc.ca/""}, {""@type"": ""ListItem"", ""position"": 2, ""name"": ""Applying to UBC"", ""item"": ""https://you.ubc.ca/applying-ubc/""}, {""@type"": ""ListItem"", ""position"": 3, ""name"": ""After you&#8217;ve applied"", ""item"": ""https://you.ubc.ca/applying-ubc/applied/""}, {""@type"": ""ListItem"", ""position"": 4, ""name"": ""Admissions decisions""}]}, {""@type"": ""WebSite"", ""@id"": ""https://you.ubc.ca/#website"", ""url"": ""https://you.ubc.ca/"", ""name"": ""UBC | Undergraduate Programs and Admissions"", ""description"": ""UBC | Undergraduate Programs and Admissions"", ""potentialAction"": [{""@type"": ""SearchAction"", ""target"": {""@type"": ""EntryPoint"", ""urlTemplate"": ""https://you.ubc.ca/?s={search_term_string}""}, ""query-input"": {""@type"": ""PropertyValueSpecification"", ""valueRequired"": true, ""valueName"": ""search_term_string""}}], ""inLanguage"": ""en-US""}]}}","{""enabledWorkflows"": []}","{""self"": [{""href"": ""https://you.ubc.ca/wp-json/wp/v2/pages/577153"", ""targetHints"": {""allow"": [""GET""]}}], ""collection"": [{""href"": ""https://you.ubc.ca/wp-json/wp/v2/pages""}], ""about"": [{""href"": ""https://you.ubc.ca/wp-json/wp/v2/types/page""}], ""author"": [{""embeddable"": true, ""href"": ""https://you.ubc.ca/wp-json/wp/v2/users/1001075""}], ""replies"": [{""embeddable"": true, ""href"": ""https://you.ubc.ca/wp-json/wp/v2/comments?post=577153""}], ""version-history"": [{""count"": 5, ""href"": ""https://you.ubc.ca/wp-json/wp/v2/pages/577153/revisions""}], ""predecessor-version"": [{""id"": 577158, ""href"": ""https://you.ubc.ca/wp-json/wp/v2/pages/577153/revisions/577158""}], ""up"": [{""embeddable"": true, ""href"": ""https://you.ubc.ca/wp-json/wp/v2/pages/559436""}], ""wp:attachment"": [{""href"": ""https://you.ubc.ca/wp-json/wp/v2/media?parent=577153""}], ""curies"": [{""name"": ""wp"", ""href"": ""https://api.w.org/{rel}"", ""templated"": true}]}","{""author"": [{""code"": ""rest_forbidden"", ""message"": ""Sorry, you are not allowed to do that."", ""data"": {""status"": 401}}], ""up"": [{""id"": 559436, ""date"": ""2019-06-06T09:12:59"", ""slug"": ""applied"", ""type"": ""page"", ""link"": ""https://you.ubc.ca/applying-ubc/applied/"", ""title"": {""rendered"": ""After you&#8217;ve applied""}, ""excerpt"": {""rendered"": """", ""protected"": false}, ""author"": 1001075, ""featured_media"": 0, ""acf"": [], ""yoast_head"": ""<!-- This site is optimized with the Yoast SEO plugin v28.0 - https://yoast.com/product/yoast-seo-wordpress/ -->\n<title>After you&#039;ve applied - UBC | Undergraduate Programs and Admissions</title>\n<meta name=\""description\"" content=\""All you need to know about UBC&#039;s undergraduate programs, admissions requirements, application process, tuition, and campus life.\"" />\n<meta name=\""robots\"" content=\""index, follow, max-snippet:-1, max-image-preview:large, max-video-preview:-1\"" />\n<link rel=\""canonical\"" href=\""https://you.ubc.ca/applying-ubc/applied/\"" />\n<meta property=\""og:locale\"" content=\""en_US\"" />\n<meta property=\""og:type\"" content=\""article\"" />\n<meta property=\""og:title\"" content=\""After you&#039;ve applied - UBC | Undergraduate Programs and Admissions\"" />\n<meta property=\""og:description\"" content=\""All you need to know about UBC&#039;s undergraduate programs, admissions requirements, application process, tuition, and campus life.\"" />\n<meta property=\""og:url\"" content=\""https://you.ubc.ca/applying-ubc/applied/\"" />\n<meta property=\""og:site_name\"" content=\""UBC | Undergraduate Programs and Admissions\"" />\n<meta property=\""article:modified_time\"" content=\""2025-05-08T18:21:04+00:00\"" />\n<meta name=\""twitter:card\"" content=\""summary_large_image\"" />\n<meta name=\""twitter:site\"" content=\""@youbc\"" />\n<script type=\""application/ld+json\"" class=\""yoast-schema-graph\"">{\""@context\"":\""https:\\/\\/schema.org\"",\""@graph\"":[{\""@type\"":\""WebPage\"",\""@id\"":\""https:\\/\\/you.ubc.ca\\/applying-ubc\\/applied\\/\"",\""url\"":\""https:\\/\\/you.ubc.ca\\/applying-ubc\\/applied\\/\"",\""name\"":\""After you've applied - UBC | Undergraduate Programs and Admissions\"",\""isPartOf\"":{\""@id\"":\""https:\\/\\/you.ubc.ca\\/#website\""},\""datePublished\"":\""2019-06-06T16:12:59+00:00\"",\""dateModified\"":\""2025-05-08T18:21:04+00:00\"",\""description\"":\""All you need to know about UBC's undergraduate programs, admissions requirements, application process, tuition, and campus life.\"",\""breadcrumb\"":{\""@id\"":\""https:\\/\\/you.ubc.ca\\/applying-ubc\\/applied\\/#breadcrumb\""},\""inLanguage\"":\""en-US\"",\""potentialAction\"":[{\""@type\"":\""ReadAction\"",\""target\"":[\""https:\\/\\/you.ubc.ca\\/applying-ubc\\/applied\\/\""]}]},{\""@type\"":\""BreadcrumbList\"",\""@id\"":\""https:\\/\\/you.ubc.ca\\/applying-ubc\\/applied\\/#breadcrumb\"",\""itemListElement\"":[{\""@type\"":\""ListItem\"",\""position\"":1,\""name\"":\""Home\"",\""item\"":\""https:\\/\\/you.ubc.ca\\/\""},{\""@type\"":\""ListItem\"",\""position\"":2,\""name\"":\""Applying to UBC\"",\""item\"":\""https:\\/\\/you.ubc.ca\\/applying-ubc\\/\""},{\""@type\"":\""ListItem\"",\""position\"":3,\""name\"":\""After you&#8217;ve applied\""}]},{\""@type\"":\""WebSite\"",\""@id\"":\""https:\\/\\/you.ubc.ca\\/#website\"",\""url\"":\""https:\\/\\/you.ubc.ca\\/\"",\""name\"":\""UBC | Undergraduate Programs and Admissions\"",\""description\"":\""UBC | Undergraduate Programs and Admissions\"",\""potentialAction\"":[{\""@type\"":\""SearchAction\"",\""target\"":{\""@type\"":\""EntryPoint\"",\""urlTemplate\"":\""https:\\/\\/you.ubc.ca\\/?s={search_term_string}\""},\""query-input\"":{\""@type\"":\""PropertyValueSpecification\"",\""valueRequired\"":true,\""valueName\"":\""search_term_string\""}}],\""inLanguage\"":\""en-US\""}]}</script>\n<!-- / Yoast SEO plugin. -->"", ""yoast_head_json"": {""title"": ""After you've applied - UBC | Undergraduate Programs and Admissions"", ""description"": ""All you need to know about UBC's undergraduate programs, admissions requirements, application process, tuition, and campus life."", ""robots"": {""index"": ""index"", ""follow"": ""follow"", ""max-snippet"": ""max-snippet:-1"", ""max-image-preview"": ""max-image-preview:large"", ""max-video-preview"": ""max-video-preview:-1""}, ""canonical"": ""https://you.ubc.ca/applying-ubc/applied/"", ""og_locale"": ""en_US"", ""og_type"": ""article"", ""og_title"": ""After you've applied - UBC | Undergraduate Programs and Admissions"", ""og_description"": ""All you need to know about UBC's undergraduate programs, admissions requirements, application process, tuition, and campus life."", ""og_url"": ""https://you.ubc.ca/applying-ubc/applied/"", ""og_site_name"": ""UBC | Undergraduate Programs and Admissions"", ""article_modified_time"": ""2025-05-08T18:21:04+00:00"", ""twitter_card"": ""summary_large_image"", ""twitter_site"": ""@youbc"", ""schema"": {""@context"": ""https://schema.org"", ""@graph"": [{""@type"": ""WebPage"", ""@id"": ""https://you.ubc.ca/applying-ubc/applied/"", ""url"": ""https://you.ubc.ca/applying-ubc/applied/"", ""name"": ""After you've applied - UBC | Undergraduate Programs and Admissions"", ""isPartOf"": {""@id"": ""https://you.ubc.ca/#website""}, ""datePublished"": ""2019-06-06T16:12:59+00:00"", ""dateModified"": ""2025-05-08T18:21:04+00:00"", ""description"": ""All you need to know about UBC's undergraduate programs, admissions requirements, application process, tuition, and campus life."", ""breadcrumb"": {""@id"": ""https://you.ubc.ca/applying-ubc/applied/#breadcrumb""}, ""inLanguage"": ""en-US"", ""potentialAction"": [{""@type"": ""ReadAction"", ""target"": [""https://you.ubc.ca/applying-ubc/applied/""]}]}, {""@type"": ""BreadcrumbList"", ""@id"": ""https://you.ubc.ca/applying-ubc/applied/#breadcrumb"", ""itemListElement"": [{""@type"": ""ListItem"", ""position"": 1, ""name"": ""Home"", ""item"": ""https://you.ubc.ca/""}, {""@type"": ""ListItem"", ""position"": 2, ""name"": ""Applying to UBC"", ""item"": ""https://you.ubc.ca/applying-ubc/""}, {""@type"": ""ListItem"", ""position"": 3, ""name"": ""After you&#8217;ve applied""}]}, {""@type"": ""WebSite"", ""@id"": ""https://you.ubc.ca/#website"", ""url"": ""https://you.ubc.ca/"", ""name"": ""UBC | Undergraduate Programs and Admissions"", ""description"": ""UBC | Undergraduate Programs and Admissions"", ""potentialAction"": [{""@type"": ""SearchAction"", ""target"": {""@type"": ""EntryPoint"", ""urlTemplate"": ""https://you.ubc.ca/?s={search_term_string}""}, ""query-input"": {""@type"": ""PropertyValueSpecification"", ""valueRequired"": true, ""valueName"": ""search_term_string""}}], ""inLanguage"": ""en-US""}]}}, ""publishpress_future_workflow_manual_trigger"": {""enabledWorkflows"": []}, ""_links"": {""self"": [{""href"": ""https://you.ubc.ca/wp-json/wp/v2/pages/559436"", ""targetHints"": {""allow"": [""GET""]}}], ""collection"": [{""href"": ""https://you.ubc.ca/wp-json/wp/v2/pages""}], ""about"": [{""href"": ""https://you.ubc.ca/wp-json/wp/v2/types/page""}], ""author"": [{""embeddable"": true, ""href"": ""https://you.ubc.ca/wp-json/wp/v2/users/1001075""}], ""replies"": [{""embeddable"": true, ""href"": ""https://you.ubc.ca/wp-json/wp/v2/comments?post=559436""}], ""version-history"": [{""count"": 5, ""href"": ""https://you.ubc.ca/wp-json/wp/v2/pages/559436/revisions""}], ""predecessor-version"": [{""id"": 574694, ""href"": ""https://you.ubc.ca/wp-json/wp/v2/pages/559436/revisions/574694""}], ""up"": [{""embeddable"": true, ""href"": ""https://you.ubc.ca/wp-json/wp/v2/pages/76""}], ""wp:attachment"": [{""href"": ""https://you.ubc.ca/wp-json/wp/v2/media?parent=559436""}], ""curies"": [{""name"": ""wp"", ""href"": ""https://api.w.org/{rel}"", ""templated"": true}]}}]}"
