id,date,date_gmt,guid,modified,modified_gmt,slug,status,type,link,title,content,excerpt,author,featured_media,parent,menu_order,comment_status,ping_status,template,meta,class_list,yoast_head,yoast_head_json,_links
11244,2026-06-26T14:43:21,2026-06-26T21:43:21,"{""rendered"": ""https://vpfo-facilities.sites.olt.ubc.ca/?page_id=11244""}",2026-06-26T14:43:21,2026-06-26T21:43:21,douglas-t-kenny-building-seismic-upgrades,publish,page,https://facilities.ubc.ca/projects/projects-on-campus/current-projects/douglas-t-kenny-building-seismic-upgrades/,"{""rendered"": ""Douglas T. Kenny Building Seismic Upgrades""}","{""rendered"": ""\n<figure class=\""wp-block-image size-large is-resized\""><img loading=\""lazy\"" decoding=\""async\"" width=\""940\"" height=\""441\"" src=\""https://vpfo-facilities.sites.olt.ubc.ca/files/2026/06/Kenny_Proposed-Building-940x441.jpeg\"" alt=\""\"" class=\""wp-image-11238\"" style=\""width:auto;height:400px\"" srcset=\""https://facilities.ubc.ca/files/2026/06/Kenny_Proposed-Building-940x441.jpeg 940w, https://facilities.ubc.ca/files/2026/06/Kenny_Proposed-Building-360x169.jpeg 360w, https://facilities.ubc.ca/files/2026/06/Kenny_Proposed-Building-768x360.jpeg 768w, https://facilities.ubc.ca/files/2026/06/Kenny_Proposed-Building-1536x720.jpeg 1536w, https://facilities.ubc.ca/files/2026/06/Kenny_Proposed-Building.jpeg 1913w\"" sizes=\""auto, (max-width: 940px) 100vw, 940px\"" /></figure>\n\n\n\n<h3 class=\""wp-block-heading\"">Project snapshot</h3>\n\n\n\n<p class=\""wp-block-paragraph\""><strong>Project Size:</strong> 2,751 square metres<br><strong>Budget:</strong> $25.5 million estimate<br><strong>Status:</strong> In progress<br><strong>Occupancy: </strong>December 2027<br><strong>Project Manager:</strong> UBC Project Services</p>\n\n\n\n<h3 class=\""wp-block-heading\"">Project Summary</h3>\n\n\n\n<p class=\""wp-block-paragraph\"">The existing four-storey&nbsp;Douglas T. Kenny Building, originally constructed in 1983, will undergo construction work to complete seismic upgrades beginning July 2026. The project is designed to reduce the building’s seismic risk through targeted structural improvements, creating a safer environment for occupants while&nbsp;maintaining&nbsp;the building’s operational integrity during and following seismic events.&nbsp;</p>\n\n\n\n<p class=\""wp-block-paragraph\"">The project includes upgrades to exterior and interior shear walls, along with modifications to structurally vulnerable interior elements, including bridge connections and floor slab structures. Work will involve strengthening the building’s structure through the addition of concrete, installation of soil anchors, and the integration of structural drag struts throughout the building.&nbsp;</p>\n\n\n\n<p class=\""wp-block-paragraph\"">Areas&nbsp;impacted&nbsp;by the structural work, as well as any mechanical and electrical services affected during construction, will be carefully documented by the project team. These areas will be restored to their existing condition,&nbsp;or better,&nbsp;following&nbsp;completion of the&nbsp;seismic upgrades.&nbsp;</p>\n\n\n\n<p class=\""wp-block-paragraph\"">This project supports UBC’s strategic priorities by enhancing campus safety, strengthening risk management, and supporting operational continuity. It also advances sustainability goals by extending the useful life of the existing building and minimizing embodied carbon emissions where possible through the reuse of existing structural elements and the incorporation of low-carbon concrete in new construction.&nbsp;</p>\n\n\n\n<h3 class=\""wp-block-heading\"">Learn more</h3>\n\n\n\n<ul class=\""wp-block-list\"">\n<li><strong>UBC Campus &amp; Community Planning:</strong> <a href=\""https://planning.ubc.ca/KennySeismicUpgrades\"" type=\""link\"" id=\""https://planning.ubc.ca/KennySeismicUpgrades\"" target=\""_blank\"" rel=\""noreferrer noopener\"">Development permit</a></li>\n</ul>\n"", ""protected"": false}","{""rendered"": ""<p>Project snapshot Project Size: 2,751 square metresBudget: $25.5 million estimateStatus: In progressOccupancy: December 2027Project Manager: UBC Project Services Project Summary The existing four-storey&nbsp;Douglas T. Kenny Building, originally constructed in 1983, will undergo construction work to complete seismic upgrades beginning July 2026. The project is designed to reduce the building’s seismic risk through targeted structural improvements, [&hellip;]</p>\n"", ""protected"": false}",55549,0,4745,0,closed,closed,vpfo-page-sidenav.php,"{""footnotes"": """", ""_links_to"": """", ""_links_to_target"": """"}","[""post-11244"", ""page"", ""type-page"", ""status-publish"", ""hentry""]","<!-- This site is optimized with the Yoast SEO plugin v28.1 - https://yoast.com/product/yoast-seo-wordpress/ -->
<title>Douglas T. Kenny Building Seismic Upgrades - UBC Facilities</title>
<meta name=""robots"" content=""index, follow, max-snippet:-1, max-image-preview:large, max-video-preview:-1"" />
<link rel=""canonical"" href=""https://facilities.ubc.ca/projects/projects-on-campus/current-projects/douglas-t-kenny-building-seismic-upgrades/"" />
<meta property=""og:locale"" content=""en_US"" />
<meta property=""og:type"" content=""article"" />
<meta property=""og:title"" content=""Douglas T. Kenny Building Seismic Upgrades - UBC Facilities"" />
<meta property=""og:description"" content=""Project snapshot Project Size: 2,751 square metresBudget: $25.5 million estimateStatus: In progressOccupancy: December 2027Project Manager: UBC Project Services Project Summary The existing four-storey&nbsp;Douglas T. Kenny Building, originally constructed in 1983, will undergo construction work to complete seismic upgrades beginning July 2026. The project is designed to reduce the building’s seismic risk through targeted structural improvements, [&hellip;]"" />
<meta property=""og:url"" content=""https://facilities.ubc.ca/projects/projects-on-campus/current-projects/douglas-t-kenny-building-seismic-upgrades/"" />
<meta property=""og:site_name"" content=""UBC Facilities"" />
<meta property=""og:image"" content=""https://vpfo-facilities.sites.olt.ubc.ca/files/2026/06/Kenny_Proposed-Building-940x441.jpeg"" />
<meta name=""twitter:card"" content=""summary_large_image"" />
<meta name=""twitter:label1"" content=""Est. reading time"" />
	<meta name=""twitter:data1"" content=""2 minutes"" />
<script type=""application/ld+json"" class=""yoast-schema-graph"">{""@context"":""https:\/\/schema.org"",""@graph"":[{""@type"":""WebPage"",""@id"":""https:\/\/facilities.ubc.ca\/projects\/projects-on-campus\/current-projects\/douglas-t-kenny-building-seismic-upgrades\/"",""url"":""https:\/\/facilities.ubc.ca\/projects\/projects-on-campus\/current-projects\/douglas-t-kenny-building-seismic-upgrades\/"",""name"":""Douglas T. Kenny Building Seismic Upgrades - UBC Facilities"",""isPartOf"":{""@id"":""https:\/\/facilities.ubc.ca\/#website""},""primaryImageOfPage"":{""@id"":""https:\/\/facilities.ubc.ca\/projects\/projects-on-campus\/current-projects\/douglas-t-kenny-building-seismic-upgrades\/#primaryimage""},""image"":{""@id"":""https:\/\/facilities.ubc.ca\/projects\/projects-on-campus\/current-projects\/douglas-t-kenny-building-seismic-upgrades\/#primaryimage""},""thumbnailUrl"":""https:\/\/vpfo-facilities.sites.olt.ubc.ca\/files\/2026\/06\/Kenny_Proposed-Building-940x441.jpeg"",""datePublished"":""2026-06-26T21:43:21+00:00"",""breadcrumb"":{""@id"":""https:\/\/facilities.ubc.ca\/projects\/projects-on-campus\/current-projects\/douglas-t-kenny-building-seismic-upgrades\/#breadcrumb""},""inLanguage"":""en-US"",""potentialAction"":[{""@type"":""ReadAction"",""target"":[""https:\/\/facilities.ubc.ca\/projects\/projects-on-campus\/current-projects\/douglas-t-kenny-building-seismic-upgrades\/""]}]},{""@type"":""ImageObject"",""inLanguage"":""en-US"",""@id"":""https:\/\/facilities.ubc.ca\/projects\/projects-on-campus\/current-projects\/douglas-t-kenny-building-seismic-upgrades\/#primaryimage"",""url"":""https:\/\/vpfo-facilities.sites.olt.ubc.ca\/files\/2026\/06\/Kenny_Proposed-Building-940x441.jpeg"",""contentUrl"":""https:\/\/vpfo-facilities.sites.olt.ubc.ca\/files\/2026\/06\/Kenny_Proposed-Building-940x441.jpeg""},{""@type"":""BreadcrumbList"",""@id"":""https:\/\/facilities.ubc.ca\/projects\/projects-on-campus\/current-projects\/douglas-t-kenny-building-seismic-upgrades\/#breadcrumb"",""itemListElement"":[{""@type"":""ListItem"",""position"":1,""name"":""Home"",""item"":""https:\/\/facilities.ubc.ca\/""},{""@type"":""ListItem"",""position"":2,""name"":""Projects &#038; Programs"",""item"":""https:\/\/facilities.ubc.ca\/projects\/""},{""@type"":""ListItem"",""position"":3,""name"":""Projects on campus"",""item"":""https:\/\/facilities.ubc.ca\/projects\/projects-on-campus\/""},{""@type"":""ListItem"",""position"":4,""name"":""Current Projects"",""item"":""https:\/\/facilities.ubc.ca\/projects\/projects-on-campus\/current-projects\/""},{""@type"":""ListItem"",""position"":5,""name"":""Douglas T. Kenny Building Seismic Upgrades""}]},{""@type"":""WebSite"",""@id"":""https:\/\/facilities.ubc.ca\/#website"",""url"":""https:\/\/facilities.ubc.ca\/"",""name"":""UBC Facilities"",""description"":""Stewards of UBC’s physical assets on the Vancouver campus"",""potentialAction"":[{""@type"":""SearchAction"",""target"":{""@type"":""EntryPoint"",""urlTemplate"":""https:\/\/facilities.ubc.ca\/?s={search_term_string}""},""query-input"":{""@type"":""PropertyValueSpecification"",""valueRequired"":true,""valueName"":""search_term_string""}}],""inLanguage"":""en-US""}]}</script>
<!-- / Yoast SEO plugin. -->","{""title"": ""Douglas T. Kenny Building Seismic Upgrades - UBC Facilities"", ""robots"": {""index"": ""index"", ""follow"": ""follow"", ""max-snippet"": ""max-snippet:-1"", ""max-image-preview"": ""max-image-preview:large"", ""max-video-preview"": ""max-video-preview:-1""}, ""canonical"": ""https://facilities.ubc.ca/projects/projects-on-campus/current-projects/douglas-t-kenny-building-seismic-upgrades/"", ""og_locale"": ""en_US"", ""og_type"": ""article"", ""og_title"": ""Douglas T. Kenny Building Seismic Upgrades - UBC Facilities"", ""og_description"": ""Project snapshot Project Size: 2,751 square metresBudget: $25.5 million estimateStatus: In progressOccupancy: December 2027Project Manager: UBC Project Services Project Summary The existing four-storey&nbsp;Douglas T. Kenny Building, originally constructed in 1983, will undergo construction work to complete seismic upgrades beginning July 2026. The project is designed to reduce the building’s seismic risk through targeted structural improvements, [&hellip;]"", ""og_url"": ""https://facilities.ubc.ca/projects/projects-on-campus/current-projects/douglas-t-kenny-building-seismic-upgrades/"", ""og_site_name"": ""UBC Facilities"", ""og_image"": [{""url"": ""https://vpfo-facilities.sites.olt.ubc.ca/files/2026/06/Kenny_Proposed-Building-940x441.jpeg"", ""type"": """", ""width"": """", ""height"": """"}], ""twitter_card"": ""summary_large_image"", ""twitter_misc"": {""Est. reading time"": ""2 minutes""}, ""schema"": {""@context"": ""https://schema.org"", ""@graph"": [{""@type"": ""WebPage"", ""@id"": ""https://facilities.ubc.ca/projects/projects-on-campus/current-projects/douglas-t-kenny-building-seismic-upgrades/"", ""url"": ""https://facilities.ubc.ca/projects/projects-on-campus/current-projects/douglas-t-kenny-building-seismic-upgrades/"", ""name"": ""Douglas T. Kenny Building Seismic Upgrades - UBC Facilities"", ""isPartOf"": {""@id"": ""https://facilities.ubc.ca/#website""}, ""primaryImageOfPage"": {""@id"": ""https://facilities.ubc.ca/projects/projects-on-campus/current-projects/douglas-t-kenny-building-seismic-upgrades/#primaryimage""}, ""image"": {""@id"": ""https://facilities.ubc.ca/projects/projects-on-campus/current-projects/douglas-t-kenny-building-seismic-upgrades/#primaryimage""}, ""thumbnailUrl"": ""https://vpfo-facilities.sites.olt.ubc.ca/files/2026/06/Kenny_Proposed-Building-940x441.jpeg"", ""datePublished"": ""2026-06-26T21:43:21+00:00"", ""breadcrumb"": {""@id"": ""https://facilities.ubc.ca/projects/projects-on-campus/current-projects/douglas-t-kenny-building-seismic-upgrades/#breadcrumb""}, ""inLanguage"": ""en-US"", ""potentialAction"": [{""@type"": ""ReadAction"", ""target"": [""https://facilities.ubc.ca/projects/projects-on-campus/current-projects/douglas-t-kenny-building-seismic-upgrades/""]}]}, {""@type"": ""ImageObject"", ""inLanguage"": ""en-US"", ""@id"": ""https://facilities.ubc.ca/projects/projects-on-campus/current-projects/douglas-t-kenny-building-seismic-upgrades/#primaryimage"", ""url"": ""https://vpfo-facilities.sites.olt.ubc.ca/files/2026/06/Kenny_Proposed-Building-940x441.jpeg"", ""contentUrl"": ""https://vpfo-facilities.sites.olt.ubc.ca/files/2026/06/Kenny_Proposed-Building-940x441.jpeg""}, {""@type"": ""BreadcrumbList"", ""@id"": ""https://facilities.ubc.ca/projects/projects-on-campus/current-projects/douglas-t-kenny-building-seismic-upgrades/#breadcrumb"", ""itemListElement"": [{""@type"": ""ListItem"", ""position"": 1, ""name"": ""Home"", ""item"": ""https://facilities.ubc.ca/""}, {""@type"": ""ListItem"", ""position"": 2, ""name"": ""Projects &#038; Programs"", ""item"": ""https://facilities.ubc.ca/projects/""}, {""@type"": ""ListItem"", ""position"": 3, ""name"": ""Projects on campus"", ""item"": ""https://facilities.ubc.ca/projects/projects-on-campus/""}, {""@type"": ""ListItem"", ""position"": 4, ""name"": ""Current Projects"", ""item"": ""https://facilities.ubc.ca/projects/projects-on-campus/current-projects/""}, {""@type"": ""ListItem"", ""position"": 5, ""name"": ""Douglas T. Kenny Building Seismic Upgrades""}]}, {""@type"": ""WebSite"", ""@id"": ""https://facilities.ubc.ca/#website"", ""url"": ""https://facilities.ubc.ca/"", ""name"": ""UBC Facilities"", ""description"": ""Stewards of UBC’s physical assets on the Vancouver campus"", ""potentialAction"": [{""@type"": ""SearchAction"", ""target"": {""@type"": ""EntryPoint"", ""urlTemplate"": ""https://facilities.ubc.ca/?s={search_term_string}""}, ""query-input"": {""@type"": ""PropertyValueSpecification"", ""valueRequired"": true, ""valueName"": ""search_term_string""}}], ""inLanguage"": ""en-US""}]}}","{""self"": [{""href"": ""https://facilities.ubc.ca/wp-json/wp/v2/pages/11244"", ""targetHints"": {""allow"": [""GET""]}}], ""collection"": [{""href"": ""https://facilities.ubc.ca/wp-json/wp/v2/pages""}], ""about"": [{""href"": ""https://facilities.ubc.ca/wp-json/wp/v2/types/page""}], ""author"": [{""embeddable"": true, ""href"": ""https://facilities.ubc.ca/wp-json/wp/v2/users/55549""}], ""replies"": [{""embeddable"": true, ""href"": ""https://facilities.ubc.ca/wp-json/wp/v2/comments?post=11244""}], ""version-history"": [{""count"": 17, ""href"": ""https://facilities.ubc.ca/wp-json/wp/v2/pages/11244/revisions""}], ""predecessor-version"": [{""id"": 11261, ""href"": ""https://facilities.ubc.ca/wp-json/wp/v2/pages/11244/revisions/11261""}], ""up"": [{""embeddable"": true, ""href"": ""https://facilities.ubc.ca/wp-json/wp/v2/pages/4745""}], ""wp:attachment"": [{""href"": ""https://facilities.ubc.ca/wp-json/wp/v2/media?parent=11244""}], ""curies"": [{""name"": ""wp"", ""href"": ""https://api.w.org/{rel}"", ""templated"": true}]}"
2802,2026-03-10T09:26:26,2026-03-10T16:26:26,"{""rendered"": ""https://vpfo-facilities.sites.olt.ubc.ca/?page_id=2802""}",2026-03-10T09:26:26,2026-03-10T16:26:26,charge-out-rates,publish,page,https://facilities.ubc.ca/services/charge-out-rates/,"{""rendered"": ""Charge out rates and fee structure""}","{""rendered"": ""\n<div class=\""wp-block-group is-layout-constrained wp-block-group-is-layout-constrained\"">\n<p class=\""wp-block-paragraph\"">UBC Facilities receives annual funding from the University administration to pay for core building repairs and maintenance. This covers items such as plugged toilets, burnt out lights, and too hot/too cold problems. For non-core services (e.g., renovation work and capital renewal work) and services to UBC ancillaries and tenants, UBC Facilities recovers costs through a charge out rate.</p>\n\n\n\n<p class=\""wp-block-paragraph\"">Overtime rates apply to any services provided outside of regular Facilities-defined shifts or on an emergency basis after regular shift hours. Efforts are made to notify the client in advance of emergency overtime requirements.</p>\n\n\n\n<p class=\""wp-block-paragraph\"">For more information on the services that are covered through the Facilities operating budget (“core”) funding and where faculties and departments are expected to fund, please visit <a href=\""/about-us/service-delivery/\"">Service Delivery</a> and download the Facilities Service Guide.</p>\n\n\n\n<p class=\""wp-block-paragraph\"">The Facilities Service Guide includes detailed information on funding for Customer Service, Project Delivery, Buildings, Public Realm and Fleet, and Utilities, and is aligned with the UBC Controlled Land, Buildings and Infrastructure (“Space Management”) policy (UP13).</p>\n\n\n\n<div class=\""wp-block-group is-layout-constrained wp-block-group-is-layout-constrained\"">\n<div class=\""wp-block-buttons is-layout-flex wp-block-buttons-is-layout-flex\"">\n<div class=\""wp-block-button btn btn-primary\""><a class=\""wp-block-button__link wp-element-button\"" href=\""https://facilities.ubc.ca/about-us/service-delivery/#facilitiesserviceguide\"">View the Facilities Service Guide</a></div>\n</div>\n</div>\n</div>\n\n\n\n<div style=\""height:40px\"" aria-hidden=\""true\"" class=\""wp-block-spacer\""></div>\n\n\n\n<div class=\""wp-block-group is-layout-constrained wp-block-group-is-layout-constrained\"">\n<h2 class=\""wp-block-heading\"">Hourly and overtime charge out rates</h2>\n\n\n\n<p class=\""wp-block-paragraph\"">The following hourly and overtime charge out rates have been established for trades, custodial, municipal services, and technical specialists:</p>\n\n\n\n<figure class=\""wp-block-table min-width-col\""><table><thead><tr><th>Services</th><th>2026/27 Regular Rate/Hour*</th><th>2026/27 Overtime Rate/Hour*</th></tr></thead><tbody><tr><td>Custodial</td><td>$51</td><td>$77</td></tr><tr><td>Trades</td><td>$101</td><td>$148</td></tr><tr><td>Labourers</td><td>$75</td><td>$107</td></tr><tr><td>Project Coordinators</td><td>$101</td><td>$148</td></tr><tr><td>Technical Specialists*</td><td>$130</td><td>N/A</td></tr></tbody></table></figure>\n\n\n\n<figure class=\""wp-block-table min-width-col\""><table><thead><tr><th>Services</th><th>2025/26 Regular Rate/Hour*</th><th>2025/26 Overtime Rate/Hour*</th></tr></thead><tbody><tr><td>Custodial</td><td>$50</td><td>$75</td></tr><tr><td>Trades</td><td>$99</td><td>$145</td></tr><tr><td>Labourers</td><td>$74</td><td>$105</td></tr><tr><td>Project Coordinators</td><td>$99</td><td>$145</td></tr><tr><td>Technical Specialists*</td><td>$127</td><td>N/A</td></tr></tbody></table></figure>\n\n\n\n<p class=\""wp-block-paragraph\"">*For feasibility studies related to a customer funded request such as a review of new equipment connections to base building systems. This enables Facilities to ensure base building infrastructure has the required current and future capacity to ensure systems are operating optimally.</p>\n</div>\n\n\n\n<div style=\""height:40px\"" aria-hidden=\""true\"" class=\""wp-block-spacer\""></div>\n\n\n\n<div class=\""wp-block-group is-layout-constrained wp-block-group-is-layout-constrained\"">\n<h2 class=\""wp-block-heading\"">Fee structure</h2>\n\n\n\n<h3 class=\""wp-block-heading\"">Construction office</h3>\n\n\n\n<p class=\""wp-block-paragraph\"">The Construction Office is responsible for the successful delivery of smaller customer-funded projects for the University, primarily via coordination of in-house trades that perform the work.</p>\n\n\n\n<p class=\""wp-block-paragraph\"">The fee structure would be the actual project costs, plus a construction management fee of 15% of those actual costs. Projects under $5,000 are charged a flat fee of $750 for construction management.</p>\n\n\n\n<p class=\""wp-block-paragraph\"">Examples include: permitting fees, consultant fees for project scope and costing estimates (if required), asbestos abatement, equipment (scaffolding, lifts), project waste, in-house trades or contracted labour and materials</p>\n\n\n\n<p class=\""wp-block-paragraph\"">Project coordination and supervision hours that are requested/required by the customer to be worked outside of regular working hours will be charged an hourly and/or overtime rate.</p>\n\n\n\n<figure class=\""wp-block-table min-width-col\""><table><thead><tr><th>Services</th><th>2026/27 Regular Rate/Hour* </th><th>2026/27 Overtime Rate/Hour* </th></tr></thead><tbody><tr><td>Project Coordinators</td><td>$101</td><td>$148</td></tr><tr><td>Project Supervisors</td><td>N/A</td><td>$148</td></tr></tbody></table></figure>\n\n\n\n<h3 class=\""wp-block-heading\"">Project Services</h3>\n\n\n\n<p class=\""wp-block-paragraph\"">Management of projects from inception to completion, through planning, design, construction, commissioning and handover are customer funded through the Project Management (PM) fee.</p>\n\n\n\n<p class=\""wp-block-paragraph\"">As part of the project delivery process, funding for capital projects is defined up front using project estimate charters, to confirm expected scope of costs, and to identify funding sources prior to any financial outlay by UBC or its departments, related to capital project costs.</p>\n\n\n\n<p class=\""wp-block-paragraph\"">Project Services operates under a cost recovery model with funding recovered via an administrative fee applied to capital spend on projects. This is a generalized percentage fee that in turn funds all aspects of project management including the project management team, Project Services’ administration and operating costs, as well as capital finance processing and project systems support.</p>\n\n\n\n<p class=\""wp-block-paragraph\"">Fees are intended to reflect principles of overall cost neutrality and are applied consistently related to project cost, independent of time spent or staffing level on projects.</p>\n\n\n\n<p class=\""wp-block-paragraph\"">PM fees are on a sliding scale in the table below, related to the overall project value:</p>\n\n\n\n<h4 class=\""wp-block-heading\"">Current fee structure</h4>\n\n\n\n<figure class=\""wp-block-table min-width-col\""><table><thead><tr><th>Project value</th><th>Percentage</th></tr></thead><tbody><tr><td>$0-$2.5M</td><td>7%</td></tr><tr><td>$2.5M-$10M</td><td>6%</td></tr><tr><td>$10M -$40M</td><td>5%</td></tr><tr><td>$40M-$70M</td><td>4%</td></tr><tr><td>$70M-$100M</td><td>3%</td></tr><tr><td>$100M+</td><td>2.5%</td></tr></tbody></table></figure>\n</div>\n"", ""protected"": false}","{""rendered"": ""<p>UBC Facilities receives annual funding from the University administration to pay for core building repairs and maintenance. This covers items such as plugged toilets, burnt out lights, and too hot/too cold problems. For non-core services (e.g., renovation work and capital renewal work) and services to UBC ancillaries and tenants, UBC Facilities recovers costs through a [&hellip;]</p>\n"", ""protected"": false}",26007,0,2283,5,closed,closed,vpfo-page-sidenav.php,"{""footnotes"": """", ""_links_to"": """", ""_links_to_target"": """"}","[""post-2802"", ""page"", ""type-page"", ""status-publish"", ""hentry""]","<!-- This site is optimized with the Yoast SEO plugin v28.1 - https://yoast.com/product/yoast-seo-wordpress/ -->
<title>Charge out rates and fee structure - UBC Facilities</title>
<meta name=""robots"" content=""index, follow, max-snippet:-1, max-image-preview:large, max-video-preview:-1"" />
<link rel=""canonical"" href=""https://facilities.ubc.ca/services/charge-out-rates/"" />
<meta property=""og:locale"" content=""en_US"" />
<meta property=""og:type"" content=""article"" />
<meta property=""og:title"" content=""Charge out rates and fee structure - UBC Facilities"" />
<meta property=""og:description"" content=""UBC Facilities receives annual funding from the University administration to pay for core building repairs and maintenance. This covers items such as plugged toilets, burnt out lights, and too hot/too cold problems. For non-core services (e.g., renovation work and capital renewal work) and services to UBC ancillaries and tenants, UBC Facilities recovers costs through a [&hellip;]"" />
<meta property=""og:url"" content=""https://facilities.ubc.ca/services/charge-out-rates/"" />
<meta property=""og:site_name"" content=""UBC Facilities"" />
<meta name=""twitter:card"" content=""summary_large_image"" />
<meta name=""twitter:label1"" content=""Est. reading time"" />
	<meta name=""twitter:data1"" content=""3 minutes"" />
<script type=""application/ld+json"" class=""yoast-schema-graph"">{""@context"":""https:\/\/schema.org"",""@graph"":[{""@type"":""WebPage"",""@id"":""https:\/\/facilities.ubc.ca\/services\/charge-out-rates\/"",""url"":""https:\/\/facilities.ubc.ca\/services\/charge-out-rates\/"",""name"":""Charge out rates and fee structure - UBC Facilities"",""isPartOf"":{""@id"":""https:\/\/facilities.ubc.ca\/#website""},""datePublished"":""2026-03-10T16:26:26+00:00"",""breadcrumb"":{""@id"":""https:\/\/facilities.ubc.ca\/services\/charge-out-rates\/#breadcrumb""},""inLanguage"":""en-US"",""potentialAction"":[{""@type"":""ReadAction"",""target"":[""https:\/\/facilities.ubc.ca\/services\/charge-out-rates\/""]}]},{""@type"":""BreadcrumbList"",""@id"":""https:\/\/facilities.ubc.ca\/services\/charge-out-rates\/#breadcrumb"",""itemListElement"":[{""@type"":""ListItem"",""position"":1,""name"":""Home"",""item"":""https:\/\/facilities.ubc.ca\/""},{""@type"":""ListItem"",""position"":2,""name"":""Services"",""item"":""https:\/\/facilities.ubc.ca\/services\/""},{""@type"":""ListItem"",""position"":3,""name"":""Charge out rates and fee structure""}]},{""@type"":""WebSite"",""@id"":""https:\/\/facilities.ubc.ca\/#website"",""url"":""https:\/\/facilities.ubc.ca\/"",""name"":""UBC Facilities"",""description"":""Stewards of UBC’s physical assets on the Vancouver campus"",""potentialAction"":[{""@type"":""SearchAction"",""target"":{""@type"":""EntryPoint"",""urlTemplate"":""https:\/\/facilities.ubc.ca\/?s={search_term_string}""},""query-input"":{""@type"":""PropertyValueSpecification"",""valueRequired"":true,""valueName"":""search_term_string""}}],""inLanguage"":""en-US""}]}</script>
<!-- / Yoast SEO plugin. -->","{""title"": ""Charge out rates and fee structure - UBC Facilities"", ""robots"": {""index"": ""index"", ""follow"": ""follow"", ""max-snippet"": ""max-snippet:-1"", ""max-image-preview"": ""max-image-preview:large"", ""max-video-preview"": ""max-video-preview:-1""}, ""canonical"": ""https://facilities.ubc.ca/services/charge-out-rates/"", ""og_locale"": ""en_US"", ""og_type"": ""article"", ""og_title"": ""Charge out rates and fee structure - UBC Facilities"", ""og_description"": ""UBC Facilities receives annual funding from the University administration to pay for core building repairs and maintenance. This covers items such as plugged toilets, burnt out lights, and too hot/too cold problems. For non-core services (e.g., renovation work and capital renewal work) and services to UBC ancillaries and tenants, UBC Facilities recovers costs through a [&hellip;]"", ""og_url"": ""https://facilities.ubc.ca/services/charge-out-rates/"", ""og_site_name"": ""UBC Facilities"", ""twitter_card"": ""summary_large_image"", ""twitter_misc"": {""Est. reading time"": ""3 minutes""}, ""schema"": {""@context"": ""https://schema.org"", ""@graph"": [{""@type"": ""WebPage"", ""@id"": ""https://facilities.ubc.ca/services/charge-out-rates/"", ""url"": ""https://facilities.ubc.ca/services/charge-out-rates/"", ""name"": ""Charge out rates and fee structure - UBC Facilities"", ""isPartOf"": {""@id"": ""https://facilities.ubc.ca/#website""}, ""datePublished"": ""2026-03-10T16:26:26+00:00"", ""breadcrumb"": {""@id"": ""https://facilities.ubc.ca/services/charge-out-rates/#breadcrumb""}, ""inLanguage"": ""en-US"", ""potentialAction"": [{""@type"": ""ReadAction"", ""target"": [""https://facilities.ubc.ca/services/charge-out-rates/""]}]}, {""@type"": ""BreadcrumbList"", ""@id"": ""https://facilities.ubc.ca/services/charge-out-rates/#breadcrumb"", ""itemListElement"": [{""@type"": ""ListItem"", ""position"": 1, ""name"": ""Home"", ""item"": ""https://facilities.ubc.ca/""}, {""@type"": ""ListItem"", ""position"": 2, ""name"": ""Services"", ""item"": ""https://facilities.ubc.ca/services/""}, {""@type"": ""ListItem"", ""position"": 3, ""name"": ""Charge out rates and fee structure""}]}, {""@type"": ""WebSite"", ""@id"": ""https://facilities.ubc.ca/#website"", ""url"": ""https://facilities.ubc.ca/"", ""name"": ""UBC Facilities"", ""description"": ""Stewards of UBC’s physical assets on the Vancouver campus"", ""potentialAction"": [{""@type"": ""SearchAction"", ""target"": {""@type"": ""EntryPoint"", ""urlTemplate"": ""https://facilities.ubc.ca/?s={search_term_string}""}, ""query-input"": {""@type"": ""PropertyValueSpecification"", ""valueRequired"": true, ""valueName"": ""search_term_string""}}], ""inLanguage"": ""en-US""}]}}","{""self"": [{""href"": ""https://facilities.ubc.ca/wp-json/wp/v2/pages/2802"", ""targetHints"": {""allow"": [""GET""]}}], ""collection"": [{""href"": ""https://facilities.ubc.ca/wp-json/wp/v2/pages""}], ""about"": [{""href"": ""https://facilities.ubc.ca/wp-json/wp/v2/types/page""}], ""author"": [{""embeddable"": true, ""href"": ""https://facilities.ubc.ca/wp-json/wp/v2/users/26007""}], ""replies"": [{""embeddable"": true, ""href"": ""https://facilities.ubc.ca/wp-json/wp/v2/comments?post=2802""}], ""version-history"": [{""count"": 52, ""href"": ""https://facilities.ubc.ca/wp-json/wp/v2/pages/2802/revisions""}], ""predecessor-version"": [{""id"": 10861, ""href"": ""https://facilities.ubc.ca/wp-json/wp/v2/pages/2802/revisions/10861""}], ""up"": [{""embeddable"": true, ""href"": ""https://facilities.ubc.ca/wp-json/wp/v2/pages/2283""}], ""wp:attachment"": [{""href"": ""https://facilities.ubc.ca/wp-json/wp/v2/media?parent=2802""}], ""curies"": [{""name"": ""wp"", ""href"": ""https://api.w.org/{rel}"", ""templated"": true}]}"
