id,count,description,name,slug,taxonomy,meta,yoast_head,yoast_head_json,url,urls
367,6,,2SLGBTQIA+,2slgbtqia,post_tag,[],"<!-- This site is optimized with the Yoast SEO plugin v28.2 - https://yoast.com/product/yoast-seo-wordpress/ -->
<title>2SLGBTQIA+ Archives - UBCevents</title>
<meta name=""robots"" content=""index, follow, max-snippet:-1, max-image-preview:large, max-video-preview:-1"" />
<link rel=""canonical"" href=""https://events.ubc.ca/tag/2slgbtqia/"" />
<meta property=""og:locale"" content=""en_US"" />
<meta property=""og:type"" content=""article"" />
<meta property=""og:title"" content=""2SLGBTQIA+ Archives - UBCevents"" />
<meta property=""og:url"" content=""https://events.ubc.ca/tag/2slgbtqia/"" />
<meta property=""og:site_name"" content=""UBCevents"" />
<meta name=""twitter:card"" content=""summary_large_image"" />
<meta name=""twitter:site"" content=""@ubcevents"" />
<script type=""application/ld+json"" class=""yoast-schema-graph"">{""@context"":""https:\/\/schema.org"",""@graph"":[{""@type"":""CollectionPage"",""@id"":""https:\/\/events.ubc.ca\/tag\/2slgbtqia\/"",""url"":""https:\/\/events.ubc.ca\/tag\/2slgbtqia\/"",""name"":""2SLGBTQIA+ Archives - UBCevents"",""isPartOf"":{""@id"":""https:\/\/events.ubc.ca\/#website""},""breadcrumb"":{""@id"":""https:\/\/events.ubc.ca\/tag\/2slgbtqia\/#breadcrumb""},""inLanguage"":""en-US""},{""@type"":""BreadcrumbList"",""@id"":""https:\/\/events.ubc.ca\/tag\/2slgbtqia\/#breadcrumb"",""itemListElement"":[{""@type"":""ListItem"",""position"":1,""name"":""Home"",""item"":""https:\/\/events.ubc.ca\/""},{""@type"":""ListItem"",""position"":2,""name"":""2SLGBTQIA+""}]},{""@type"":""WebSite"",""@id"":""https:\/\/events.ubc.ca\/#website"",""url"":""https:\/\/events.ubc.ca\/"",""name"":""UBC Events"",""description"":"""",""publisher"":{""@id"":""https:\/\/events.ubc.ca\/#organization""},""potentialAction"":[{""@type"":""SearchAction"",""target"":{""@type"":""EntryPoint"",""urlTemplate"":""https:\/\/events.ubc.ca\/?s={search_term_string}""},""query-input"":{""@type"":""PropertyValueSpecification"",""valueRequired"":true,""valueName"":""search_term_string""}}],""inLanguage"":""en-US""},{""@type"":""Organization"",""@id"":""https:\/\/events.ubc.ca\/#organization"",""name"":""UBC events"",""url"":""https:\/\/events.ubc.ca\/"",""logo"":{""@type"":""ImageObject"",""inLanguage"":""en-US"",""@id"":""https:\/\/events.ubc.ca\/#\/schema\/logo\/image\/"",""url"":""https:\/\/events.ubc.ca\/wp-content\/uploads\/2023\/11\/ubc-logo-2018-crest-blue-rgb72.jpg"",""contentUrl"":""https:\/\/events.ubc.ca\/wp-content\/uploads\/2023\/11\/ubc-logo-2018-crest-blue-rgb72.jpg"",""width"":99,""height"":135,""caption"":""UBC events""},""image"":{""@id"":""https:\/\/events.ubc.ca\/#\/schema\/logo\/image\/""},""sameAs"":[""https:\/\/www.facebook.com\/universityofbc\/"",""https:\/\/x.com\/ubcevents"",""https:\/\/www.youtube.com\/user\/UBC#g\/c\/94CEF848B9790AE4""]}]}</script>
<!-- / Yoast SEO plugin. -->","{""title"": ""2SLGBTQIA+ Archives - UBCevents"", ""robots"": {""index"": ""index"", ""follow"": ""follow"", ""max-snippet"": ""max-snippet:-1"", ""max-image-preview"": ""max-image-preview:large"", ""max-video-preview"": ""max-video-preview:-1""}, ""canonical"": ""https://events.ubc.ca/tag/2slgbtqia/"", ""og_locale"": ""en_US"", ""og_type"": ""article"", ""og_title"": ""2SLGBTQIA+ Archives - UBCevents"", ""og_url"": ""https://events.ubc.ca/tag/2slgbtqia/"", ""og_site_name"": ""UBCevents"", ""twitter_card"": ""summary_large_image"", ""twitter_site"": ""@ubcevents"", ""schema"": {""@context"": ""https://schema.org"", ""@graph"": [{""@type"": ""CollectionPage"", ""@id"": ""https://events.ubc.ca/tag/2slgbtqia/"", ""url"": ""https://events.ubc.ca/tag/2slgbtqia/"", ""name"": ""2SLGBTQIA+ Archives - UBCevents"", ""isPartOf"": {""@id"": ""https://events.ubc.ca/#website""}, ""breadcrumb"": {""@id"": ""https://events.ubc.ca/tag/2slgbtqia/#breadcrumb""}, ""inLanguage"": ""en-US""}, {""@type"": ""BreadcrumbList"", ""@id"": ""https://events.ubc.ca/tag/2slgbtqia/#breadcrumb"", ""itemListElement"": [{""@type"": ""ListItem"", ""position"": 1, ""name"": ""Home"", ""item"": ""https://events.ubc.ca/""}, {""@type"": ""ListItem"", ""position"": 2, ""name"": ""2SLGBTQIA+""}]}, {""@type"": ""WebSite"", ""@id"": ""https://events.ubc.ca/#website"", ""url"": ""https://events.ubc.ca/"", ""name"": ""UBC Events"", ""description"": """", ""publisher"": {""@id"": ""https://events.ubc.ca/#organization""}, ""potentialAction"": [{""@type"": ""SearchAction"", ""target"": {""@type"": ""EntryPoint"", ""urlTemplate"": ""https://events.ubc.ca/?s={search_term_string}""}, ""query-input"": {""@type"": ""PropertyValueSpecification"", ""valueRequired"": true, ""valueName"": ""search_term_string""}}], ""inLanguage"": ""en-US""}, {""@type"": ""Organization"", ""@id"": ""https://events.ubc.ca/#organization"", ""name"": ""UBC events"", ""url"": ""https://events.ubc.ca/"", ""logo"": {""@type"": ""ImageObject"", ""inLanguage"": ""en-US"", ""@id"": ""https://events.ubc.ca/#/schema/logo/image/"", ""url"": ""https://events.ubc.ca/wp-content/uploads/2023/11/ubc-logo-2018-crest-blue-rgb72.jpg"", ""contentUrl"": ""https://events.ubc.ca/wp-content/uploads/2023/11/ubc-logo-2018-crest-blue-rgb72.jpg"", ""width"": 99, ""height"": 135, ""caption"": ""UBC events""}, ""image"": {""@id"": ""https://events.ubc.ca/#/schema/logo/image/""}, ""sameAs"": [""https://www.facebook.com/universityofbc/"", ""https://x.com/ubcevents"", ""https://www.youtube.com/user/UBC#g/c/94CEF848B9790AE4""]}]}}",https://events.ubc.ca/tag/2slgbtqia/,"{""self"": ""https://events.ubc.ca/wp-json/tribe/events/v1/tags/367"", ""collection"": ""https://events.ubc.ca/wp-json/tribe/events/v1/tags""}"
184,299,,arts,arts,post_tag,[],"<!-- This site is optimized with the Yoast SEO plugin v28.2 - https://yoast.com/product/yoast-seo-wordpress/ -->
<title>arts Archives - UBCevents</title>
<meta name=""robots"" content=""index, follow, max-snippet:-1, max-image-preview:large, max-video-preview:-1"" />
<link rel=""canonical"" href=""https://events.ubc.ca/tag/arts/"" />
<meta property=""og:locale"" content=""en_US"" />
<meta property=""og:type"" content=""article"" />
<meta property=""og:title"" content=""arts Archives - UBCevents"" />
<meta property=""og:url"" content=""https://events.ubc.ca/tag/arts/"" />
<meta property=""og:site_name"" content=""UBCevents"" />
<meta name=""twitter:card"" content=""summary_large_image"" />
<meta name=""twitter:site"" content=""@ubcevents"" />
<script type=""application/ld+json"" class=""yoast-schema-graph"">{""@context"":""https:\/\/schema.org"",""@graph"":[{""@type"":""CollectionPage"",""@id"":""https:\/\/events.ubc.ca\/tag\/arts\/"",""url"":""https:\/\/events.ubc.ca\/tag\/arts\/"",""name"":""arts Archives - UBCevents"",""isPartOf"":{""@id"":""https:\/\/events.ubc.ca\/#website""},""breadcrumb"":{""@id"":""https:\/\/events.ubc.ca\/tag\/arts\/#breadcrumb""},""inLanguage"":""en-US""},{""@type"":""BreadcrumbList"",""@id"":""https:\/\/events.ubc.ca\/tag\/arts\/#breadcrumb"",""itemListElement"":[{""@type"":""ListItem"",""position"":1,""name"":""Home"",""item"":""https:\/\/events.ubc.ca\/""},{""@type"":""ListItem"",""position"":2,""name"":""arts""}]},{""@type"":""WebSite"",""@id"":""https:\/\/events.ubc.ca\/#website"",""url"":""https:\/\/events.ubc.ca\/"",""name"":""UBC Events"",""description"":"""",""publisher"":{""@id"":""https:\/\/events.ubc.ca\/#organization""},""potentialAction"":[{""@type"":""SearchAction"",""target"":{""@type"":""EntryPoint"",""urlTemplate"":""https:\/\/events.ubc.ca\/?s={search_term_string}""},""query-input"":{""@type"":""PropertyValueSpecification"",""valueRequired"":true,""valueName"":""search_term_string""}}],""inLanguage"":""en-US""},{""@type"":""Organization"",""@id"":""https:\/\/events.ubc.ca\/#organization"",""name"":""UBC events"",""url"":""https:\/\/events.ubc.ca\/"",""logo"":{""@type"":""ImageObject"",""inLanguage"":""en-US"",""@id"":""https:\/\/events.ubc.ca\/#\/schema\/logo\/image\/"",""url"":""https:\/\/events.ubc.ca\/wp-content\/uploads\/2023\/11\/ubc-logo-2018-crest-blue-rgb72.jpg"",""contentUrl"":""https:\/\/events.ubc.ca\/wp-content\/uploads\/2023\/11\/ubc-logo-2018-crest-blue-rgb72.jpg"",""width"":99,""height"":135,""caption"":""UBC events""},""image"":{""@id"":""https:\/\/events.ubc.ca\/#\/schema\/logo\/image\/""},""sameAs"":[""https:\/\/www.facebook.com\/universityofbc\/"",""https:\/\/x.com\/ubcevents"",""https:\/\/www.youtube.com\/user\/UBC#g\/c\/94CEF848B9790AE4""]}]}</script>
<!-- / Yoast SEO plugin. -->","{""title"": ""arts Archives - UBCevents"", ""robots"": {""index"": ""index"", ""follow"": ""follow"", ""max-snippet"": ""max-snippet:-1"", ""max-image-preview"": ""max-image-preview:large"", ""max-video-preview"": ""max-video-preview:-1""}, ""canonical"": ""https://events.ubc.ca/tag/arts/"", ""og_locale"": ""en_US"", ""og_type"": ""article"", ""og_title"": ""arts Archives - UBCevents"", ""og_url"": ""https://events.ubc.ca/tag/arts/"", ""og_site_name"": ""UBCevents"", ""twitter_card"": ""summary_large_image"", ""twitter_site"": ""@ubcevents"", ""schema"": {""@context"": ""https://schema.org"", ""@graph"": [{""@type"": ""CollectionPage"", ""@id"": ""https://events.ubc.ca/tag/arts/"", ""url"": ""https://events.ubc.ca/tag/arts/"", ""name"": ""arts Archives - UBCevents"", ""isPartOf"": {""@id"": ""https://events.ubc.ca/#website""}, ""breadcrumb"": {""@id"": ""https://events.ubc.ca/tag/arts/#breadcrumb""}, ""inLanguage"": ""en-US""}, {""@type"": ""BreadcrumbList"", ""@id"": ""https://events.ubc.ca/tag/arts/#breadcrumb"", ""itemListElement"": [{""@type"": ""ListItem"", ""position"": 1, ""name"": ""Home"", ""item"": ""https://events.ubc.ca/""}, {""@type"": ""ListItem"", ""position"": 2, ""name"": ""arts""}]}, {""@type"": ""WebSite"", ""@id"": ""https://events.ubc.ca/#website"", ""url"": ""https://events.ubc.ca/"", ""name"": ""UBC Events"", ""description"": """", ""publisher"": {""@id"": ""https://events.ubc.ca/#organization""}, ""potentialAction"": [{""@type"": ""SearchAction"", ""target"": {""@type"": ""EntryPoint"", ""urlTemplate"": ""https://events.ubc.ca/?s={search_term_string}""}, ""query-input"": {""@type"": ""PropertyValueSpecification"", ""valueRequired"": true, ""valueName"": ""search_term_string""}}], ""inLanguage"": ""en-US""}, {""@type"": ""Organization"", ""@id"": ""https://events.ubc.ca/#organization"", ""name"": ""UBC events"", ""url"": ""https://events.ubc.ca/"", ""logo"": {""@type"": ""ImageObject"", ""inLanguage"": ""en-US"", ""@id"": ""https://events.ubc.ca/#/schema/logo/image/"", ""url"": ""https://events.ubc.ca/wp-content/uploads/2023/11/ubc-logo-2018-crest-blue-rgb72.jpg"", ""contentUrl"": ""https://events.ubc.ca/wp-content/uploads/2023/11/ubc-logo-2018-crest-blue-rgb72.jpg"", ""width"": 99, ""height"": 135, ""caption"": ""UBC events""}, ""image"": {""@id"": ""https://events.ubc.ca/#/schema/logo/image/""}, ""sameAs"": [""https://www.facebook.com/universityofbc/"", ""https://x.com/ubcevents"", ""https://www.youtube.com/user/UBC#g/c/94CEF848B9790AE4""]}]}}",https://events.ubc.ca/tag/arts/,"{""self"": ""https://events.ubc.ca/wp-json/tribe/events/v1/tags/184"", ""collection"": ""https://events.ubc.ca/wp-json/tribe/events/v1/tags""}"
333,75,,biodiversity,biodiversity,post_tag,[],"<!-- This site is optimized with the Yoast SEO plugin v28.2 - https://yoast.com/product/yoast-seo-wordpress/ -->
<title>biodiversity Archives - UBCevents</title>
<meta name=""robots"" content=""index, follow, max-snippet:-1, max-image-preview:large, max-video-preview:-1"" />
<link rel=""canonical"" href=""https://events.ubc.ca/tag/biodiversity/"" />
<meta property=""og:locale"" content=""en_US"" />
<meta property=""og:type"" content=""article"" />
<meta property=""og:title"" content=""biodiversity Archives - UBCevents"" />
<meta property=""og:url"" content=""https://events.ubc.ca/tag/biodiversity/"" />
<meta property=""og:site_name"" content=""UBCevents"" />
<meta name=""twitter:card"" content=""summary_large_image"" />
<meta name=""twitter:site"" content=""@ubcevents"" />
<script type=""application/ld+json"" class=""yoast-schema-graph"">{""@context"":""https:\/\/schema.org"",""@graph"":[{""@type"":""CollectionPage"",""@id"":""https:\/\/events.ubc.ca\/tag\/biodiversity\/"",""url"":""https:\/\/events.ubc.ca\/tag\/biodiversity\/"",""name"":""biodiversity Archives - UBCevents"",""isPartOf"":{""@id"":""https:\/\/events.ubc.ca\/#website""},""breadcrumb"":{""@id"":""https:\/\/events.ubc.ca\/tag\/biodiversity\/#breadcrumb""},""inLanguage"":""en-US""},{""@type"":""BreadcrumbList"",""@id"":""https:\/\/events.ubc.ca\/tag\/biodiversity\/#breadcrumb"",""itemListElement"":[{""@type"":""ListItem"",""position"":1,""name"":""Home"",""item"":""https:\/\/events.ubc.ca\/""},{""@type"":""ListItem"",""position"":2,""name"":""biodiversity""}]},{""@type"":""WebSite"",""@id"":""https:\/\/events.ubc.ca\/#website"",""url"":""https:\/\/events.ubc.ca\/"",""name"":""UBC Events"",""description"":"""",""publisher"":{""@id"":""https:\/\/events.ubc.ca\/#organization""},""potentialAction"":[{""@type"":""SearchAction"",""target"":{""@type"":""EntryPoint"",""urlTemplate"":""https:\/\/events.ubc.ca\/?s={search_term_string}""},""query-input"":{""@type"":""PropertyValueSpecification"",""valueRequired"":true,""valueName"":""search_term_string""}}],""inLanguage"":""en-US""},{""@type"":""Organization"",""@id"":""https:\/\/events.ubc.ca\/#organization"",""name"":""UBC events"",""url"":""https:\/\/events.ubc.ca\/"",""logo"":{""@type"":""ImageObject"",""inLanguage"":""en-US"",""@id"":""https:\/\/events.ubc.ca\/#\/schema\/logo\/image\/"",""url"":""https:\/\/events.ubc.ca\/wp-content\/uploads\/2023\/11\/ubc-logo-2018-crest-blue-rgb72.jpg"",""contentUrl"":""https:\/\/events.ubc.ca\/wp-content\/uploads\/2023\/11\/ubc-logo-2018-crest-blue-rgb72.jpg"",""width"":99,""height"":135,""caption"":""UBC events""},""image"":{""@id"":""https:\/\/events.ubc.ca\/#\/schema\/logo\/image\/""},""sameAs"":[""https:\/\/www.facebook.com\/universityofbc\/"",""https:\/\/x.com\/ubcevents"",""https:\/\/www.youtube.com\/user\/UBC#g\/c\/94CEF848B9790AE4""]}]}</script>
<!-- / Yoast SEO plugin. -->","{""title"": ""biodiversity Archives - UBCevents"", ""robots"": {""index"": ""index"", ""follow"": ""follow"", ""max-snippet"": ""max-snippet:-1"", ""max-image-preview"": ""max-image-preview:large"", ""max-video-preview"": ""max-video-preview:-1""}, ""canonical"": ""https://events.ubc.ca/tag/biodiversity/"", ""og_locale"": ""en_US"", ""og_type"": ""article"", ""og_title"": ""biodiversity Archives - UBCevents"", ""og_url"": ""https://events.ubc.ca/tag/biodiversity/"", ""og_site_name"": ""UBCevents"", ""twitter_card"": ""summary_large_image"", ""twitter_site"": ""@ubcevents"", ""schema"": {""@context"": ""https://schema.org"", ""@graph"": [{""@type"": ""CollectionPage"", ""@id"": ""https://events.ubc.ca/tag/biodiversity/"", ""url"": ""https://events.ubc.ca/tag/biodiversity/"", ""name"": ""biodiversity Archives - UBCevents"", ""isPartOf"": {""@id"": ""https://events.ubc.ca/#website""}, ""breadcrumb"": {""@id"": ""https://events.ubc.ca/tag/biodiversity/#breadcrumb""}, ""inLanguage"": ""en-US""}, {""@type"": ""BreadcrumbList"", ""@id"": ""https://events.ubc.ca/tag/biodiversity/#breadcrumb"", ""itemListElement"": [{""@type"": ""ListItem"", ""position"": 1, ""name"": ""Home"", ""item"": ""https://events.ubc.ca/""}, {""@type"": ""ListItem"", ""position"": 2, ""name"": ""biodiversity""}]}, {""@type"": ""WebSite"", ""@id"": ""https://events.ubc.ca/#website"", ""url"": ""https://events.ubc.ca/"", ""name"": ""UBC Events"", ""description"": """", ""publisher"": {""@id"": ""https://events.ubc.ca/#organization""}, ""potentialAction"": [{""@type"": ""SearchAction"", ""target"": {""@type"": ""EntryPoint"", ""urlTemplate"": ""https://events.ubc.ca/?s={search_term_string}""}, ""query-input"": {""@type"": ""PropertyValueSpecification"", ""valueRequired"": true, ""valueName"": ""search_term_string""}}], ""inLanguage"": ""en-US""}, {""@type"": ""Organization"", ""@id"": ""https://events.ubc.ca/#organization"", ""name"": ""UBC events"", ""url"": ""https://events.ubc.ca/"", ""logo"": {""@type"": ""ImageObject"", ""inLanguage"": ""en-US"", ""@id"": ""https://events.ubc.ca/#/schema/logo/image/"", ""url"": ""https://events.ubc.ca/wp-content/uploads/2023/11/ubc-logo-2018-crest-blue-rgb72.jpg"", ""contentUrl"": ""https://events.ubc.ca/wp-content/uploads/2023/11/ubc-logo-2018-crest-blue-rgb72.jpg"", ""width"": 99, ""height"": 135, ""caption"": ""UBC events""}, ""image"": {""@id"": ""https://events.ubc.ca/#/schema/logo/image/""}, ""sameAs"": [""https://www.facebook.com/universityofbc/"", ""https://x.com/ubcevents"", ""https://www.youtube.com/user/UBC#g/c/94CEF848B9790AE4""]}]}}",https://events.ubc.ca/tag/biodiversity/,"{""self"": ""https://events.ubc.ca/wp-json/tribe/events/v1/tags/333"", ""collection"": ""https://events.ubc.ca/wp-json/tribe/events/v1/tags""}"
355,42,,climate change,climate-change,post_tag,[],"<!-- This site is optimized with the Yoast SEO plugin v28.2 - https://yoast.com/product/yoast-seo-wordpress/ -->
<title>climate change Archives - UBCevents</title>
<meta name=""robots"" content=""index, follow, max-snippet:-1, max-image-preview:large, max-video-preview:-1"" />
<link rel=""canonical"" href=""https://events.ubc.ca/tag/climate-change/"" />
<meta property=""og:locale"" content=""en_US"" />
<meta property=""og:type"" content=""article"" />
<meta property=""og:title"" content=""climate change Archives - UBCevents"" />
<meta property=""og:url"" content=""https://events.ubc.ca/tag/climate-change/"" />
<meta property=""og:site_name"" content=""UBCevents"" />
<meta name=""twitter:card"" content=""summary_large_image"" />
<meta name=""twitter:site"" content=""@ubcevents"" />
<script type=""application/ld+json"" class=""yoast-schema-graph"">{""@context"":""https:\/\/schema.org"",""@graph"":[{""@type"":""CollectionPage"",""@id"":""https:\/\/events.ubc.ca\/tag\/climate-change\/"",""url"":""https:\/\/events.ubc.ca\/tag\/climate-change\/"",""name"":""climate change Archives - UBCevents"",""isPartOf"":{""@id"":""https:\/\/events.ubc.ca\/#website""},""breadcrumb"":{""@id"":""https:\/\/events.ubc.ca\/tag\/climate-change\/#breadcrumb""},""inLanguage"":""en-US""},{""@type"":""BreadcrumbList"",""@id"":""https:\/\/events.ubc.ca\/tag\/climate-change\/#breadcrumb"",""itemListElement"":[{""@type"":""ListItem"",""position"":1,""name"":""Home"",""item"":""https:\/\/events.ubc.ca\/""},{""@type"":""ListItem"",""position"":2,""name"":""climate change""}]},{""@type"":""WebSite"",""@id"":""https:\/\/events.ubc.ca\/#website"",""url"":""https:\/\/events.ubc.ca\/"",""name"":""UBC Events"",""description"":"""",""publisher"":{""@id"":""https:\/\/events.ubc.ca\/#organization""},""potentialAction"":[{""@type"":""SearchAction"",""target"":{""@type"":""EntryPoint"",""urlTemplate"":""https:\/\/events.ubc.ca\/?s={search_term_string}""},""query-input"":{""@type"":""PropertyValueSpecification"",""valueRequired"":true,""valueName"":""search_term_string""}}],""inLanguage"":""en-US""},{""@type"":""Organization"",""@id"":""https:\/\/events.ubc.ca\/#organization"",""name"":""UBC events"",""url"":""https:\/\/events.ubc.ca\/"",""logo"":{""@type"":""ImageObject"",""inLanguage"":""en-US"",""@id"":""https:\/\/events.ubc.ca\/#\/schema\/logo\/image\/"",""url"":""https:\/\/events.ubc.ca\/wp-content\/uploads\/2023\/11\/ubc-logo-2018-crest-blue-rgb72.jpg"",""contentUrl"":""https:\/\/events.ubc.ca\/wp-content\/uploads\/2023\/11\/ubc-logo-2018-crest-blue-rgb72.jpg"",""width"":99,""height"":135,""caption"":""UBC events""},""image"":{""@id"":""https:\/\/events.ubc.ca\/#\/schema\/logo\/image\/""},""sameAs"":[""https:\/\/www.facebook.com\/universityofbc\/"",""https:\/\/x.com\/ubcevents"",""https:\/\/www.youtube.com\/user\/UBC#g\/c\/94CEF848B9790AE4""]}]}</script>
<!-- / Yoast SEO plugin. -->","{""title"": ""climate change Archives - UBCevents"", ""robots"": {""index"": ""index"", ""follow"": ""follow"", ""max-snippet"": ""max-snippet:-1"", ""max-image-preview"": ""max-image-preview:large"", ""max-video-preview"": ""max-video-preview:-1""}, ""canonical"": ""https://events.ubc.ca/tag/climate-change/"", ""og_locale"": ""en_US"", ""og_type"": ""article"", ""og_title"": ""climate change Archives - UBCevents"", ""og_url"": ""https://events.ubc.ca/tag/climate-change/"", ""og_site_name"": ""UBCevents"", ""twitter_card"": ""summary_large_image"", ""twitter_site"": ""@ubcevents"", ""schema"": {""@context"": ""https://schema.org"", ""@graph"": [{""@type"": ""CollectionPage"", ""@id"": ""https://events.ubc.ca/tag/climate-change/"", ""url"": ""https://events.ubc.ca/tag/climate-change/"", ""name"": ""climate change Archives - UBCevents"", ""isPartOf"": {""@id"": ""https://events.ubc.ca/#website""}, ""breadcrumb"": {""@id"": ""https://events.ubc.ca/tag/climate-change/#breadcrumb""}, ""inLanguage"": ""en-US""}, {""@type"": ""BreadcrumbList"", ""@id"": ""https://events.ubc.ca/tag/climate-change/#breadcrumb"", ""itemListElement"": [{""@type"": ""ListItem"", ""position"": 1, ""name"": ""Home"", ""item"": ""https://events.ubc.ca/""}, {""@type"": ""ListItem"", ""position"": 2, ""name"": ""climate change""}]}, {""@type"": ""WebSite"", ""@id"": ""https://events.ubc.ca/#website"", ""url"": ""https://events.ubc.ca/"", ""name"": ""UBC Events"", ""description"": """", ""publisher"": {""@id"": ""https://events.ubc.ca/#organization""}, ""potentialAction"": [{""@type"": ""SearchAction"", ""target"": {""@type"": ""EntryPoint"", ""urlTemplate"": ""https://events.ubc.ca/?s={search_term_string}""}, ""query-input"": {""@type"": ""PropertyValueSpecification"", ""valueRequired"": true, ""valueName"": ""search_term_string""}}], ""inLanguage"": ""en-US""}, {""@type"": ""Organization"", ""@id"": ""https://events.ubc.ca/#organization"", ""name"": ""UBC events"", ""url"": ""https://events.ubc.ca/"", ""logo"": {""@type"": ""ImageObject"", ""inLanguage"": ""en-US"", ""@id"": ""https://events.ubc.ca/#/schema/logo/image/"", ""url"": ""https://events.ubc.ca/wp-content/uploads/2023/11/ubc-logo-2018-crest-blue-rgb72.jpg"", ""contentUrl"": ""https://events.ubc.ca/wp-content/uploads/2023/11/ubc-logo-2018-crest-blue-rgb72.jpg"", ""width"": 99, ""height"": 135, ""caption"": ""UBC events""}, ""image"": {""@id"": ""https://events.ubc.ca/#/schema/logo/image/""}, ""sameAs"": [""https://www.facebook.com/universityofbc/"", ""https://x.com/ubcevents"", ""https://www.youtube.com/user/UBC#g/c/94CEF848B9790AE4""]}]}}",https://events.ubc.ca/tag/climate-change/,"{""self"": ""https://events.ubc.ca/wp-json/tribe/events/v1/tags/355"", ""collection"": ""https://events.ubc.ca/wp-json/tribe/events/v1/tags""}"
