id,count,description,name,slug,taxonomy,parent,meta,yoast_head,yoast_head_json,url,urls
363,116,,Audience - All,audience-all,tribe_events_cat,0,[],"<!-- This site is optimized with the Yoast SEO plugin v28.2 - https://yoast.com/product/yoast-seo-wordpress/ -->
<title>Audience - All Archives - UBCevents</title>
<meta name=""robots"" content=""index, follow, max-snippet:-1, max-image-preview:large, max-video-preview:-1"" />
<link rel=""canonical"" href=""https://events.ubc.ca/events/category/audience-all/"" />
<meta property=""og:locale"" content=""en_US"" />
<meta property=""og:type"" content=""article"" />
<meta property=""og:title"" content=""Audience - All Archives - UBCevents"" />
<meta property=""og:url"" content=""https://events.ubc.ca/events/category/audience-all/"" />
<meta property=""og:site_name"" content=""UBCevents"" />
<meta name=""twitter:card"" content=""summary_large_image"" />
<meta name=""twitter:site"" content=""@ubcevents"" />
<script type=""application/ld+json"" class=""yoast-schema-graph"">{""@context"":""https:\/\/schema.org"",""@graph"":[{""@type"":""CollectionPage"",""@id"":""https:\/\/events.ubc.ca\/events\/category\/audience-all\/"",""url"":""https:\/\/events.ubc.ca\/events\/category\/audience-all\/"",""name"":""Audience - All Archives - UBCevents"",""isPartOf"":{""@id"":""https:\/\/events.ubc.ca\/#website""},""breadcrumb"":{""@id"":""https:\/\/events.ubc.ca\/events\/category\/audience-all\/#breadcrumb""},""inLanguage"":""en-US""},{""@type"":""BreadcrumbList"",""@id"":""https:\/\/events.ubc.ca\/events\/category\/audience-all\/#breadcrumb"",""itemListElement"":[{""@type"":""ListItem"",""position"":1,""name"":""Home"",""item"":""https:\/\/events.ubc.ca\/""},{""@type"":""ListItem"",""position"":2,""name"":""Audience - All""}]},{""@type"":""WebSite"",""@id"":""https:\/\/events.ubc.ca\/#website"",""url"":""https:\/\/events.ubc.ca\/"",""name"":""UBC Events"",""description"":"""",""publisher"":{""@id"":""https:\/\/events.ubc.ca\/#organization""},""potentialAction"":[{""@type"":""SearchAction"",""target"":{""@type"":""EntryPoint"",""urlTemplate"":""https:\/\/events.ubc.ca\/?s={search_term_string}""},""query-input"":{""@type"":""PropertyValueSpecification"",""valueRequired"":true,""valueName"":""search_term_string""}}],""inLanguage"":""en-US""},{""@type"":""Organization"",""@id"":""https:\/\/events.ubc.ca\/#organization"",""name"":""UBC events"",""url"":""https:\/\/events.ubc.ca\/"",""logo"":{""@type"":""ImageObject"",""inLanguage"":""en-US"",""@id"":""https:\/\/events.ubc.ca\/#\/schema\/logo\/image\/"",""url"":""https:\/\/events.ubc.ca\/wp-content\/uploads\/2023\/11\/ubc-logo-2018-crest-blue-rgb72.jpg"",""contentUrl"":""https:\/\/events.ubc.ca\/wp-content\/uploads\/2023\/11\/ubc-logo-2018-crest-blue-rgb72.jpg"",""width"":99,""height"":135,""caption"":""UBC events""},""image"":{""@id"":""https:\/\/events.ubc.ca\/#\/schema\/logo\/image\/""},""sameAs"":[""https:\/\/www.facebook.com\/universityofbc\/"",""https:\/\/x.com\/ubcevents"",""https:\/\/www.youtube.com\/user\/UBC#g\/c\/94CEF848B9790AE4""]}]}</script>
<!-- / Yoast SEO plugin. -->","{""title"": ""Audience - All Archives - UBCevents"", ""robots"": {""index"": ""index"", ""follow"": ""follow"", ""max-snippet"": ""max-snippet:-1"", ""max-image-preview"": ""max-image-preview:large"", ""max-video-preview"": ""max-video-preview:-1""}, ""canonical"": ""https://events.ubc.ca/events/category/audience-all/"", ""og_locale"": ""en_US"", ""og_type"": ""article"", ""og_title"": ""Audience - All Archives - UBCevents"", ""og_url"": ""https://events.ubc.ca/events/category/audience-all/"", ""og_site_name"": ""UBCevents"", ""twitter_card"": ""summary_large_image"", ""twitter_site"": ""@ubcevents"", ""schema"": {""@context"": ""https://schema.org"", ""@graph"": [{""@type"": ""CollectionPage"", ""@id"": ""https://events.ubc.ca/events/category/audience-all/"", ""url"": ""https://events.ubc.ca/events/category/audience-all/"", ""name"": ""Audience - All Archives - UBCevents"", ""isPartOf"": {""@id"": ""https://events.ubc.ca/#website""}, ""breadcrumb"": {""@id"": ""https://events.ubc.ca/events/category/audience-all/#breadcrumb""}, ""inLanguage"": ""en-US""}, {""@type"": ""BreadcrumbList"", ""@id"": ""https://events.ubc.ca/events/category/audience-all/#breadcrumb"", ""itemListElement"": [{""@type"": ""ListItem"", ""position"": 1, ""name"": ""Home"", ""item"": ""https://events.ubc.ca/""}, {""@type"": ""ListItem"", ""position"": 2, ""name"": ""Audience - All""}]}, {""@type"": ""WebSite"", ""@id"": ""https://events.ubc.ca/#website"", ""url"": ""https://events.ubc.ca/"", ""name"": ""UBC Events"", ""description"": """", ""publisher"": {""@id"": ""https://events.ubc.ca/#organization""}, ""potentialAction"": [{""@type"": ""SearchAction"", ""target"": {""@type"": ""EntryPoint"", ""urlTemplate"": ""https://events.ubc.ca/?s={search_term_string}""}, ""query-input"": {""@type"": ""PropertyValueSpecification"", ""valueRequired"": true, ""valueName"": ""search_term_string""}}], ""inLanguage"": ""en-US""}, {""@type"": ""Organization"", ""@id"": ""https://events.ubc.ca/#organization"", ""name"": ""UBC events"", ""url"": ""https://events.ubc.ca/"", ""logo"": {""@type"": ""ImageObject"", ""inLanguage"": ""en-US"", ""@id"": ""https://events.ubc.ca/#/schema/logo/image/"", ""url"": ""https://events.ubc.ca/wp-content/uploads/2023/11/ubc-logo-2018-crest-blue-rgb72.jpg"", ""contentUrl"": ""https://events.ubc.ca/wp-content/uploads/2023/11/ubc-logo-2018-crest-blue-rgb72.jpg"", ""width"": 99, ""height"": 135, ""caption"": ""UBC events""}, ""image"": {""@id"": ""https://events.ubc.ca/#/schema/logo/image/""}, ""sameAs"": [""https://www.facebook.com/universityofbc/"", ""https://x.com/ubcevents"", ""https://www.youtube.com/user/UBC#g/c/94CEF848B9790AE4""]}]}}",https://events.ubc.ca/events/category/audience-all/,"{""self"": ""https://events.ubc.ca/wp-json/tribe/events/v1/categories/363"", ""collection"": ""https://events.ubc.ca/wp-json/tribe/events/v1/categories""}"
122,1759,,Audience – All Students,audience-all-students,tribe_events_cat,0,[],"<!-- This site is optimized with the Yoast SEO plugin v28.2 - https://yoast.com/product/yoast-seo-wordpress/ -->
<title>Audience – All Students Archives - UBCevents</title>
<meta name=""robots"" content=""index, follow, max-snippet:-1, max-image-preview:large, max-video-preview:-1"" />
<link rel=""canonical"" href=""https://events.ubc.ca/events/category/audience-all-students/"" />
<meta property=""og:locale"" content=""en_US"" />
<meta property=""og:type"" content=""article"" />
<meta property=""og:title"" content=""Audience – All Students Archives - UBCevents"" />
<meta property=""og:url"" content=""https://events.ubc.ca/events/category/audience-all-students/"" />
<meta property=""og:site_name"" content=""UBCevents"" />
<meta name=""twitter:card"" content=""summary_large_image"" />
<meta name=""twitter:site"" content=""@ubcevents"" />
<script type=""application/ld+json"" class=""yoast-schema-graph"">{""@context"":""https:\/\/schema.org"",""@graph"":[{""@type"":""CollectionPage"",""@id"":""https:\/\/events.ubc.ca\/events\/category\/audience-all-students\/"",""url"":""https:\/\/events.ubc.ca\/events\/category\/audience-all-students\/"",""name"":""Audience – All Students Archives - UBCevents"",""isPartOf"":{""@id"":""https:\/\/events.ubc.ca\/#website""},""breadcrumb"":{""@id"":""https:\/\/events.ubc.ca\/events\/category\/audience-all-students\/#breadcrumb""},""inLanguage"":""en-US""},{""@type"":""BreadcrumbList"",""@id"":""https:\/\/events.ubc.ca\/events\/category\/audience-all-students\/#breadcrumb"",""itemListElement"":[{""@type"":""ListItem"",""position"":1,""name"":""Home"",""item"":""https:\/\/events.ubc.ca\/""},{""@type"":""ListItem"",""position"":2,""name"":""Audience – All Students""}]},{""@type"":""WebSite"",""@id"":""https:\/\/events.ubc.ca\/#website"",""url"":""https:\/\/events.ubc.ca\/"",""name"":""UBC Events"",""description"":"""",""publisher"":{""@id"":""https:\/\/events.ubc.ca\/#organization""},""potentialAction"":[{""@type"":""SearchAction"",""target"":{""@type"":""EntryPoint"",""urlTemplate"":""https:\/\/events.ubc.ca\/?s={search_term_string}""},""query-input"":{""@type"":""PropertyValueSpecification"",""valueRequired"":true,""valueName"":""search_term_string""}}],""inLanguage"":""en-US""},{""@type"":""Organization"",""@id"":""https:\/\/events.ubc.ca\/#organization"",""name"":""UBC events"",""url"":""https:\/\/events.ubc.ca\/"",""logo"":{""@type"":""ImageObject"",""inLanguage"":""en-US"",""@id"":""https:\/\/events.ubc.ca\/#\/schema\/logo\/image\/"",""url"":""https:\/\/events.ubc.ca\/wp-content\/uploads\/2023\/11\/ubc-logo-2018-crest-blue-rgb72.jpg"",""contentUrl"":""https:\/\/events.ubc.ca\/wp-content\/uploads\/2023\/11\/ubc-logo-2018-crest-blue-rgb72.jpg"",""width"":99,""height"":135,""caption"":""UBC events""},""image"":{""@id"":""https:\/\/events.ubc.ca\/#\/schema\/logo\/image\/""},""sameAs"":[""https:\/\/www.facebook.com\/universityofbc\/"",""https:\/\/x.com\/ubcevents"",""https:\/\/www.youtube.com\/user\/UBC#g\/c\/94CEF848B9790AE4""]}]}</script>
<!-- / Yoast SEO plugin. -->","{""title"": ""Audience – All Students Archives - UBCevents"", ""robots"": {""index"": ""index"", ""follow"": ""follow"", ""max-snippet"": ""max-snippet:-1"", ""max-image-preview"": ""max-image-preview:large"", ""max-video-preview"": ""max-video-preview:-1""}, ""canonical"": ""https://events.ubc.ca/events/category/audience-all-students/"", ""og_locale"": ""en_US"", ""og_type"": ""article"", ""og_title"": ""Audience – All Students Archives - UBCevents"", ""og_url"": ""https://events.ubc.ca/events/category/audience-all-students/"", ""og_site_name"": ""UBCevents"", ""twitter_card"": ""summary_large_image"", ""twitter_site"": ""@ubcevents"", ""schema"": {""@context"": ""https://schema.org"", ""@graph"": [{""@type"": ""CollectionPage"", ""@id"": ""https://events.ubc.ca/events/category/audience-all-students/"", ""url"": ""https://events.ubc.ca/events/category/audience-all-students/"", ""name"": ""Audience – All Students Archives - UBCevents"", ""isPartOf"": {""@id"": ""https://events.ubc.ca/#website""}, ""breadcrumb"": {""@id"": ""https://events.ubc.ca/events/category/audience-all-students/#breadcrumb""}, ""inLanguage"": ""en-US""}, {""@type"": ""BreadcrumbList"", ""@id"": ""https://events.ubc.ca/events/category/audience-all-students/#breadcrumb"", ""itemListElement"": [{""@type"": ""ListItem"", ""position"": 1, ""name"": ""Home"", ""item"": ""https://events.ubc.ca/""}, {""@type"": ""ListItem"", ""position"": 2, ""name"": ""Audience – All Students""}]}, {""@type"": ""WebSite"", ""@id"": ""https://events.ubc.ca/#website"", ""url"": ""https://events.ubc.ca/"", ""name"": ""UBC Events"", ""description"": """", ""publisher"": {""@id"": ""https://events.ubc.ca/#organization""}, ""potentialAction"": [{""@type"": ""SearchAction"", ""target"": {""@type"": ""EntryPoint"", ""urlTemplate"": ""https://events.ubc.ca/?s={search_term_string}""}, ""query-input"": {""@type"": ""PropertyValueSpecification"", ""valueRequired"": true, ""valueName"": ""search_term_string""}}], ""inLanguage"": ""en-US""}, {""@type"": ""Organization"", ""@id"": ""https://events.ubc.ca/#organization"", ""name"": ""UBC events"", ""url"": ""https://events.ubc.ca/"", ""logo"": {""@type"": ""ImageObject"", ""inLanguage"": ""en-US"", ""@id"": ""https://events.ubc.ca/#/schema/logo/image/"", ""url"": ""https://events.ubc.ca/wp-content/uploads/2023/11/ubc-logo-2018-crest-blue-rgb72.jpg"", ""contentUrl"": ""https://events.ubc.ca/wp-content/uploads/2023/11/ubc-logo-2018-crest-blue-rgb72.jpg"", ""width"": 99, ""height"": 135, ""caption"": ""UBC events""}, ""image"": {""@id"": ""https://events.ubc.ca/#/schema/logo/image/""}, ""sameAs"": [""https://www.facebook.com/universityofbc/"", ""https://x.com/ubcevents"", ""https://www.youtube.com/user/UBC#g/c/94CEF848B9790AE4""]}]}}",https://events.ubc.ca/events/category/audience-all-students/,"{""self"": ""https://events.ubc.ca/wp-json/tribe/events/v1/categories/122"", ""collection"": ""https://events.ubc.ca/wp-json/tribe/events/v1/categories""}"
123,822,,Audience – Alumni,audience-alumni,tribe_events_cat,0,[],"<!-- This site is optimized with the Yoast SEO plugin v28.2 - https://yoast.com/product/yoast-seo-wordpress/ -->
<title>Audience – Alumni Archives - UBCevents</title>
<meta name=""robots"" content=""index, follow, max-snippet:-1, max-image-preview:large, max-video-preview:-1"" />
<link rel=""canonical"" href=""https://events.ubc.ca/events/category/audience-alumni/"" />
<meta property=""og:locale"" content=""en_US"" />
<meta property=""og:type"" content=""article"" />
<meta property=""og:title"" content=""Audience – Alumni Archives - UBCevents"" />
<meta property=""og:url"" content=""https://events.ubc.ca/events/category/audience-alumni/"" />
<meta property=""og:site_name"" content=""UBCevents"" />
<meta name=""twitter:card"" content=""summary_large_image"" />
<meta name=""twitter:site"" content=""@ubcevents"" />
<script type=""application/ld+json"" class=""yoast-schema-graph"">{""@context"":""https:\/\/schema.org"",""@graph"":[{""@type"":""CollectionPage"",""@id"":""https:\/\/events.ubc.ca\/events\/category\/audience-alumni\/"",""url"":""https:\/\/events.ubc.ca\/events\/category\/audience-alumni\/"",""name"":""Audience – Alumni Archives - UBCevents"",""isPartOf"":{""@id"":""https:\/\/events.ubc.ca\/#website""},""breadcrumb"":{""@id"":""https:\/\/events.ubc.ca\/events\/category\/audience-alumni\/#breadcrumb""},""inLanguage"":""en-US""},{""@type"":""BreadcrumbList"",""@id"":""https:\/\/events.ubc.ca\/events\/category\/audience-alumni\/#breadcrumb"",""itemListElement"":[{""@type"":""ListItem"",""position"":1,""name"":""Home"",""item"":""https:\/\/events.ubc.ca\/""},{""@type"":""ListItem"",""position"":2,""name"":""Audience – Alumni""}]},{""@type"":""WebSite"",""@id"":""https:\/\/events.ubc.ca\/#website"",""url"":""https:\/\/events.ubc.ca\/"",""name"":""UBC Events"",""description"":"""",""publisher"":{""@id"":""https:\/\/events.ubc.ca\/#organization""},""potentialAction"":[{""@type"":""SearchAction"",""target"":{""@type"":""EntryPoint"",""urlTemplate"":""https:\/\/events.ubc.ca\/?s={search_term_string}""},""query-input"":{""@type"":""PropertyValueSpecification"",""valueRequired"":true,""valueName"":""search_term_string""}}],""inLanguage"":""en-US""},{""@type"":""Organization"",""@id"":""https:\/\/events.ubc.ca\/#organization"",""name"":""UBC events"",""url"":""https:\/\/events.ubc.ca\/"",""logo"":{""@type"":""ImageObject"",""inLanguage"":""en-US"",""@id"":""https:\/\/events.ubc.ca\/#\/schema\/logo\/image\/"",""url"":""https:\/\/events.ubc.ca\/wp-content\/uploads\/2023\/11\/ubc-logo-2018-crest-blue-rgb72.jpg"",""contentUrl"":""https:\/\/events.ubc.ca\/wp-content\/uploads\/2023\/11\/ubc-logo-2018-crest-blue-rgb72.jpg"",""width"":99,""height"":135,""caption"":""UBC events""},""image"":{""@id"":""https:\/\/events.ubc.ca\/#\/schema\/logo\/image\/""},""sameAs"":[""https:\/\/www.facebook.com\/universityofbc\/"",""https:\/\/x.com\/ubcevents"",""https:\/\/www.youtube.com\/user\/UBC#g\/c\/94CEF848B9790AE4""]}]}</script>
<!-- / Yoast SEO plugin. -->","{""title"": ""Audience – Alumni Archives - UBCevents"", ""robots"": {""index"": ""index"", ""follow"": ""follow"", ""max-snippet"": ""max-snippet:-1"", ""max-image-preview"": ""max-image-preview:large"", ""max-video-preview"": ""max-video-preview:-1""}, ""canonical"": ""https://events.ubc.ca/events/category/audience-alumni/"", ""og_locale"": ""en_US"", ""og_type"": ""article"", ""og_title"": ""Audience – Alumni Archives - UBCevents"", ""og_url"": ""https://events.ubc.ca/events/category/audience-alumni/"", ""og_site_name"": ""UBCevents"", ""twitter_card"": ""summary_large_image"", ""twitter_site"": ""@ubcevents"", ""schema"": {""@context"": ""https://schema.org"", ""@graph"": [{""@type"": ""CollectionPage"", ""@id"": ""https://events.ubc.ca/events/category/audience-alumni/"", ""url"": ""https://events.ubc.ca/events/category/audience-alumni/"", ""name"": ""Audience – Alumni Archives - UBCevents"", ""isPartOf"": {""@id"": ""https://events.ubc.ca/#website""}, ""breadcrumb"": {""@id"": ""https://events.ubc.ca/events/category/audience-alumni/#breadcrumb""}, ""inLanguage"": ""en-US""}, {""@type"": ""BreadcrumbList"", ""@id"": ""https://events.ubc.ca/events/category/audience-alumni/#breadcrumb"", ""itemListElement"": [{""@type"": ""ListItem"", ""position"": 1, ""name"": ""Home"", ""item"": ""https://events.ubc.ca/""}, {""@type"": ""ListItem"", ""position"": 2, ""name"": ""Audience – Alumni""}]}, {""@type"": ""WebSite"", ""@id"": ""https://events.ubc.ca/#website"", ""url"": ""https://events.ubc.ca/"", ""name"": ""UBC Events"", ""description"": """", ""publisher"": {""@id"": ""https://events.ubc.ca/#organization""}, ""potentialAction"": [{""@type"": ""SearchAction"", ""target"": {""@type"": ""EntryPoint"", ""urlTemplate"": ""https://events.ubc.ca/?s={search_term_string}""}, ""query-input"": {""@type"": ""PropertyValueSpecification"", ""valueRequired"": true, ""valueName"": ""search_term_string""}}], ""inLanguage"": ""en-US""}, {""@type"": ""Organization"", ""@id"": ""https://events.ubc.ca/#organization"", ""name"": ""UBC events"", ""url"": ""https://events.ubc.ca/"", ""logo"": {""@type"": ""ImageObject"", ""inLanguage"": ""en-US"", ""@id"": ""https://events.ubc.ca/#/schema/logo/image/"", ""url"": ""https://events.ubc.ca/wp-content/uploads/2023/11/ubc-logo-2018-crest-blue-rgb72.jpg"", ""contentUrl"": ""https://events.ubc.ca/wp-content/uploads/2023/11/ubc-logo-2018-crest-blue-rgb72.jpg"", ""width"": 99, ""height"": 135, ""caption"": ""UBC events""}, ""image"": {""@id"": ""https://events.ubc.ca/#/schema/logo/image/""}, ""sameAs"": [""https://www.facebook.com/universityofbc/"", ""https://x.com/ubcevents"", ""https://www.youtube.com/user/UBC#g/c/94CEF848B9790AE4""]}]}}",https://events.ubc.ca/events/category/audience-alumni/,"{""self"": ""https://events.ubc.ca/wp-json/tribe/events/v1/categories/123"", ""collection"": ""https://events.ubc.ca/wp-json/tribe/events/v1/categories""}"
124,960,,Audience – Community,audience-community,tribe_events_cat,0,[],"<!-- This site is optimized with the Yoast SEO plugin v28.2 - https://yoast.com/product/yoast-seo-wordpress/ -->
<title>Audience – Community Archives - UBCevents</title>
<meta name=""robots"" content=""index, follow, max-snippet:-1, max-image-preview:large, max-video-preview:-1"" />
<link rel=""canonical"" href=""https://events.ubc.ca/events/category/audience-community/"" />
<meta property=""og:locale"" content=""en_US"" />
<meta property=""og:type"" content=""article"" />
<meta property=""og:title"" content=""Audience – Community Archives - UBCevents"" />
<meta property=""og:url"" content=""https://events.ubc.ca/events/category/audience-community/"" />
<meta property=""og:site_name"" content=""UBCevents"" />
<meta name=""twitter:card"" content=""summary_large_image"" />
<meta name=""twitter:site"" content=""@ubcevents"" />
<script type=""application/ld+json"" class=""yoast-schema-graph"">{""@context"":""https:\/\/schema.org"",""@graph"":[{""@type"":""CollectionPage"",""@id"":""https:\/\/events.ubc.ca\/events\/category\/audience-community\/"",""url"":""https:\/\/events.ubc.ca\/events\/category\/audience-community\/"",""name"":""Audience – Community Archives - UBCevents"",""isPartOf"":{""@id"":""https:\/\/events.ubc.ca\/#website""},""breadcrumb"":{""@id"":""https:\/\/events.ubc.ca\/events\/category\/audience-community\/#breadcrumb""},""inLanguage"":""en-US""},{""@type"":""BreadcrumbList"",""@id"":""https:\/\/events.ubc.ca\/events\/category\/audience-community\/#breadcrumb"",""itemListElement"":[{""@type"":""ListItem"",""position"":1,""name"":""Home"",""item"":""https:\/\/events.ubc.ca\/""},{""@type"":""ListItem"",""position"":2,""name"":""Audience – Community""}]},{""@type"":""WebSite"",""@id"":""https:\/\/events.ubc.ca\/#website"",""url"":""https:\/\/events.ubc.ca\/"",""name"":""UBC Events"",""description"":"""",""publisher"":{""@id"":""https:\/\/events.ubc.ca\/#organization""},""potentialAction"":[{""@type"":""SearchAction"",""target"":{""@type"":""EntryPoint"",""urlTemplate"":""https:\/\/events.ubc.ca\/?s={search_term_string}""},""query-input"":{""@type"":""PropertyValueSpecification"",""valueRequired"":true,""valueName"":""search_term_string""}}],""inLanguage"":""en-US""},{""@type"":""Organization"",""@id"":""https:\/\/events.ubc.ca\/#organization"",""name"":""UBC events"",""url"":""https:\/\/events.ubc.ca\/"",""logo"":{""@type"":""ImageObject"",""inLanguage"":""en-US"",""@id"":""https:\/\/events.ubc.ca\/#\/schema\/logo\/image\/"",""url"":""https:\/\/events.ubc.ca\/wp-content\/uploads\/2023\/11\/ubc-logo-2018-crest-blue-rgb72.jpg"",""contentUrl"":""https:\/\/events.ubc.ca\/wp-content\/uploads\/2023\/11\/ubc-logo-2018-crest-blue-rgb72.jpg"",""width"":99,""height"":135,""caption"":""UBC events""},""image"":{""@id"":""https:\/\/events.ubc.ca\/#\/schema\/logo\/image\/""},""sameAs"":[""https:\/\/www.facebook.com\/universityofbc\/"",""https:\/\/x.com\/ubcevents"",""https:\/\/www.youtube.com\/user\/UBC#g\/c\/94CEF848B9790AE4""]}]}</script>
<!-- / Yoast SEO plugin. -->","{""title"": ""Audience – Community Archives - UBCevents"", ""robots"": {""index"": ""index"", ""follow"": ""follow"", ""max-snippet"": ""max-snippet:-1"", ""max-image-preview"": ""max-image-preview:large"", ""max-video-preview"": ""max-video-preview:-1""}, ""canonical"": ""https://events.ubc.ca/events/category/audience-community/"", ""og_locale"": ""en_US"", ""og_type"": ""article"", ""og_title"": ""Audience – Community Archives - UBCevents"", ""og_url"": ""https://events.ubc.ca/events/category/audience-community/"", ""og_site_name"": ""UBCevents"", ""twitter_card"": ""summary_large_image"", ""twitter_site"": ""@ubcevents"", ""schema"": {""@context"": ""https://schema.org"", ""@graph"": [{""@type"": ""CollectionPage"", ""@id"": ""https://events.ubc.ca/events/category/audience-community/"", ""url"": ""https://events.ubc.ca/events/category/audience-community/"", ""name"": ""Audience – Community Archives - UBCevents"", ""isPartOf"": {""@id"": ""https://events.ubc.ca/#website""}, ""breadcrumb"": {""@id"": ""https://events.ubc.ca/events/category/audience-community/#breadcrumb""}, ""inLanguage"": ""en-US""}, {""@type"": ""BreadcrumbList"", ""@id"": ""https://events.ubc.ca/events/category/audience-community/#breadcrumb"", ""itemListElement"": [{""@type"": ""ListItem"", ""position"": 1, ""name"": ""Home"", ""item"": ""https://events.ubc.ca/""}, {""@type"": ""ListItem"", ""position"": 2, ""name"": ""Audience – Community""}]}, {""@type"": ""WebSite"", ""@id"": ""https://events.ubc.ca/#website"", ""url"": ""https://events.ubc.ca/"", ""name"": ""UBC Events"", ""description"": """", ""publisher"": {""@id"": ""https://events.ubc.ca/#organization""}, ""potentialAction"": [{""@type"": ""SearchAction"", ""target"": {""@type"": ""EntryPoint"", ""urlTemplate"": ""https://events.ubc.ca/?s={search_term_string}""}, ""query-input"": {""@type"": ""PropertyValueSpecification"", ""valueRequired"": true, ""valueName"": ""search_term_string""}}], ""inLanguage"": ""en-US""}, {""@type"": ""Organization"", ""@id"": ""https://events.ubc.ca/#organization"", ""name"": ""UBC events"", ""url"": ""https://events.ubc.ca/"", ""logo"": {""@type"": ""ImageObject"", ""inLanguage"": ""en-US"", ""@id"": ""https://events.ubc.ca/#/schema/logo/image/"", ""url"": ""https://events.ubc.ca/wp-content/uploads/2023/11/ubc-logo-2018-crest-blue-rgb72.jpg"", ""contentUrl"": ""https://events.ubc.ca/wp-content/uploads/2023/11/ubc-logo-2018-crest-blue-rgb72.jpg"", ""width"": 99, ""height"": 135, ""caption"": ""UBC events""}, ""image"": {""@id"": ""https://events.ubc.ca/#/schema/logo/image/""}, ""sameAs"": [""https://www.facebook.com/universityofbc/"", ""https://x.com/ubcevents"", ""https://www.youtube.com/user/UBC#g/c/94CEF848B9790AE4""]}]}}",https://events.ubc.ca/events/category/audience-community/,"{""self"": ""https://events.ubc.ca/wp-json/tribe/events/v1/categories/124"", ""collection"": ""https://events.ubc.ca/wp-json/tribe/events/v1/categories""}"
