id,type,tid,revision_id,revision_created,status,name,description,weight,changed,alias,field_subject_code,related,campus
10c8cf18-3ddb-4b08-b5e4-e61fd3c27e41,taxonomy_term--subject,1866,1866,2026-03-27T19:38:34+00:00,True,Bio-Resource Engineering (Vancouver),,0,2026-03-27T19:38:34+00:00,/subject/bio-resource-engineering-vancouver,BIOE_V,"{""vid"": ""f381dbf5-2e91-4c45-b8e2-daeb86e226ab"", ""parent"": [""virtual""], ""campus"": ""e57d303b-6ec3-4953-b365-a457c9d5e194""}",vancouver
0eef3243-f46e-460d-95df-dad0ca69f008,taxonomy_term--subject,1867,1867,2026-03-27T19:38:34+00:00,True,Management (Vancouver),,0,2026-03-27T19:38:34+00:00,/subject/management-vancouver,MGMT_V,"{""vid"": ""f381dbf5-2e91-4c45-b8e2-daeb86e226ab"", ""parent"": [""virtual""], ""campus"": ""e57d303b-6ec3-4953-b365-a457c9d5e194""}",
1159e738-9e35-42ef-a032-72badaac1909,taxonomy_term--subject,1868,1868,2026-03-27T19:38:34+00:00,True,Computer Engineering (Vancouver),,0,2026-03-27T19:38:34+00:00,/subject/computer-engineering-vancouver,CPEN_V,"{""vid"": ""f381dbf5-2e91-4c45-b8e2-daeb86e226ab"", ""parent"": [""virtual""], ""campus"": ""e57d303b-6ec3-4953-b365-a457c9d5e194""}",vancouver
ad274aa0-bf7f-4b74-b540-9d1fcb0a7506,taxonomy_term--subject,1869,1869,2026-03-27T19:38:34+00:00,True,Physical Therapy (Vancouver),,0,2026-03-27T19:38:34+00:00,/subject/physical-therapy-vancouver-0,PHTH_V,"{""vid"": ""f381dbf5-2e91-4c45-b8e2-daeb86e226ab"", ""parent"": [""virtual""], ""campus"": ""e57d303b-6ec3-4953-b365-a457c9d5e194""}",
c3b25763-566d-4a10-81f3-23801071f7ed,taxonomy_term--subject,1870,1870,2026-03-27T19:38:34+00:00,True,Language and Literacy Education (Vancouver),,0,2026-03-27T19:38:34+00:00,/subject/language-and-literacy-education-vancouver,LLED_V,"{""vid"": ""f381dbf5-2e91-4c45-b8e2-daeb86e226ab"", ""parent"": [""virtual""], ""campus"": ""e57d303b-6ec3-4953-b365-a457c9d5e194""}",vancouver
5a47b0d9-62dc-4b55-ab8e-c32114ca1e68,taxonomy_term--subject,1871,1871,2026-03-27T19:38:34+00:00,True,Natural Resources Conservation (Vancouver),,0,2026-03-27T19:38:34+00:00,/subject/natural-resources-conservation-vancouver,CONS_V,"{""vid"": ""f381dbf5-2e91-4c45-b8e2-daeb86e226ab"", ""parent"": [""virtual""], ""campus"": ""e57d303b-6ec3-4953-b365-a457c9d5e194""}",
f310ba7a-2aaf-4c0c-a4bc-aa021ca157cf,taxonomy_term--subject,1872,1872,2026-03-27T19:38:34+00:00,True,Herstmonceux Physics (Vancouver),,0,2026-03-27T19:38:34+00:00,/subject/herstmonceux-physics-vancouver,HXPH_V,"{""vid"": ""f381dbf5-2e91-4c45-b8e2-daeb86e226ab"", ""parent"": [""virtual""], ""campus"": ""e57d303b-6ec3-4953-b365-a457c9d5e194""}",vancouver
30b95368-858c-44dc-9eb0-f3bed4f75210,taxonomy_term--subject,1873,1873,2026-03-27T19:38:34+00:00,True,Theatre (Vancouver),,0,2026-03-27T19:38:34+00:00,/subject/theatre-vancouver,THTR_V,"{""vid"": ""f381dbf5-2e91-4c45-b8e2-daeb86e226ab"", ""parent"": [""virtual""], ""campus"": ""e57d303b-6ec3-4953-b365-a457c9d5e194""}",
8427ae17-8f5f-4d8c-aa94-8f74f93943c3,taxonomy_term--subject,1874,1874,2026-03-27T19:38:34+00:00,True,Transition School (Vancouver),,0,2026-03-27T19:38:34+00:00,/subject/transition-school-vancouver,TRSC_V,"{""vid"": ""f381dbf5-2e91-4c45-b8e2-daeb86e226ab"", ""parent"": [""virtual""], ""campus"": ""e57d303b-6ec3-4953-b365-a457c9d5e194""}",vancouver
5fcf263b-3791-4816-a427-712f4e906fa1,taxonomy_term--subject,1875,1875,2026-03-27T19:38:37+00:00,True,Green Bioproducts (Vancouver),,0,2026-03-27T19:38:37+00:00,/subject/green-bioproducts-vancouver,GBPR_V,"{""vid"": ""f381dbf5-2e91-4c45-b8e2-daeb86e226ab"", ""parent"": [""virtual""], ""campus"": ""e57d303b-6ec3-4953-b365-a457c9d5e194""}",
2ce89c1b-7157-4d6b-af16-39c3b9f5defe,taxonomy_term--subject,1876,1876,2026-03-27T19:38:37+00:00,True,Comparative Literature (Vancouver),,0,2026-03-27T19:38:37+00:00,/subject/comparative-literature-vancouver,COML_V,"{""vid"": ""f381dbf5-2e91-4c45-b8e2-daeb86e226ab"", ""parent"": [""virtual""], ""campus"": ""e57d303b-6ec3-4953-b365-a457c9d5e194""}",vancouver
ee78a786-ecf6-4077-a55a-96323104faac,taxonomy_term--subject,1877,1877,2026-03-27T19:38:37+00:00,True,Music Education (Vancouver),,0,2026-03-27T19:38:37+00:00,/subject/music-education-vancouver,MUED_V,"{""vid"": ""f381dbf5-2e91-4c45-b8e2-daeb86e226ab"", ""parent"": [""virtual""], ""campus"": ""e57d303b-6ec3-4953-b365-a457c9d5e194""}",
186e6db3-1602-49d1-9bf3-be579fbe9793,taxonomy_term--subject,1879,1879,2026-03-27T19:38:37+00:00,True,Data Science (Vancouver),,0,2026-03-27T19:38:37+00:00,/subject/data-science-vancouver,DSCI_V,"{""vid"": ""f381dbf5-2e91-4c45-b8e2-daeb86e226ab"", ""parent"": [""virtual""], ""campus"": ""e57d303b-6ec3-4953-b365-a457c9d5e194""}",vancouver
331903e0-b938-45dc-82a3-b0a72d3ae14a,taxonomy_term--subject,1880,1880,2026-03-27T19:38:37+00:00,True,Mechanical Engineering (Vancouver),,0,2026-03-27T19:38:37+00:00,/subject/mechanical-engineering-vancouver,MECH_V,"{""vid"": ""f381dbf5-2e91-4c45-b8e2-daeb86e226ab"", ""parent"": [""virtual""], ""campus"": ""e57d303b-6ec3-4953-b365-a457c9d5e194""}",
5dd82305-c19e-4aec-9079-ff26c3999754,taxonomy_term--subject,1881,1881,2026-03-27T19:38:37+00:00,True,German (Vancouver),,0,2026-03-27T19:38:37+00:00,/subject/german-vancouver-0,GERN_V,"{""vid"": ""f381dbf5-2e91-4c45-b8e2-daeb86e226ab"", ""parent"": [""virtual""], ""campus"": ""e57d303b-6ec3-4953-b365-a457c9d5e194""}",vancouver
e2ddd498-4685-4d07-ac31-68e67d617634,taxonomy_term--subject,1882,1882,2026-03-27T19:38:37+00:00,True,Surgery (Vancouver),,0,2026-03-27T19:38:37+00:00,/subject/surgery-vancouver,SURG_V,"{""vid"": ""f381dbf5-2e91-4c45-b8e2-daeb86e226ab"", ""parent"": [""virtual""], ""campus"": ""e57d303b-6ec3-4953-b365-a457c9d5e194""}",
406da730-dacf-4070-b4bb-37802fb52f85,taxonomy_term--subject,1883,1883,2026-03-27T19:38:37+00:00,True,First Nations and Indigenous Studies (Vancouver),,0,2026-03-27T19:38:37+00:00,/subject/first-nations-and-indigenous-studies-vancouver,FNIS_V,"{""vid"": ""f381dbf5-2e91-4c45-b8e2-daeb86e226ab"", ""parent"": [""virtual""], ""campus"": ""e57d303b-6ec3-4953-b365-a457c9d5e194""}",vancouver
2886a8de-740f-448c-a978-8fe2dc64c489,taxonomy_term--subject,1884,1884,2026-03-27T19:38:37+00:00,True,Urban Studies (Vancouver),,0,2026-03-27T19:38:37+00:00,/subject/urban-studies-vancouver,URST_V,"{""vid"": ""f381dbf5-2e91-4c45-b8e2-daeb86e226ab"", ""parent"": [""virtual""], ""campus"": ""e57d303b-6ec3-4953-b365-a457c9d5e194""}",
2d33b097-b86f-4d1d-9e41-da17f2f789a9,taxonomy_term--subject,1885,1885,2026-03-27T19:38:37+00:00,True,Ukrainian (Vancouver),,0,2026-03-27T19:38:37+00:00,/subject/ukrainian-vancouver,UKRN_V,"{""vid"": ""f381dbf5-2e91-4c45-b8e2-daeb86e226ab"", ""parent"": [""virtual""], ""campus"": ""e57d303b-6ec3-4953-b365-a457c9d5e194""}",vancouver
27993f83-fd59-4da8-af33-bbbe380f446d,taxonomy_term--subject,1886,1886,2026-03-27T19:38:37+00:00,True,Educational Studies (Vancouver),,0,2026-03-27T19:38:37+00:00,/subject/educational-studies-vancouver,EDST_V,"{""vid"": ""f381dbf5-2e91-4c45-b8e2-daeb86e226ab"", ""parent"": [""virtual""], ""campus"": ""e57d303b-6ec3-4953-b365-a457c9d5e194""}",
faeb9d03-fcf4-4be7-959a-eab40c2f8e61,taxonomy_term--subject,1887,1887,2026-03-27T19:38:37+00:00,True,Cinema and Media Studies (Vancouver),,0,2026-03-27T19:38:37+00:00,/subject/cinema-and-media-studies-vancouver,CMST_V,"{""vid"": ""f381dbf5-2e91-4c45-b8e2-daeb86e226ab"", ""parent"": [""virtual""], ""campus"": ""e57d303b-6ec3-4953-b365-a457c9d5e194""}",vancouver
9a663968-1e2a-4a8c-8a9c-918509455a66,taxonomy_term--subject,1888,1888,2026-03-27T19:38:37+00:00,True,Business Administration: Transportation and Logistics (Vancouver),,0,2026-03-27T19:38:37+00:00,/subject/business-administration-transportation-and-logistics-vancouver,BATL_V,"{""vid"": ""f381dbf5-2e91-4c45-b8e2-daeb86e226ab"", ""parent"": [""virtual""], ""campus"": ""e57d303b-6ec3-4953-b365-a457c9d5e194""}",vancouver
3c18128b-f492-4825-b856-a7ba62466dba,taxonomy_term--subject,1889,1889,2026-03-27T19:38:37+00:00,True,Fisheries Research (Vancouver),,0,2026-03-27T19:38:37+00:00,/subject/fisheries-research-vancouver,FISH_V,"{""vid"": ""f381dbf5-2e91-4c45-b8e2-daeb86e226ab"", ""parent"": [""virtual""], ""campus"": ""e57d303b-6ec3-4953-b365-a457c9d5e194""}",
0bced56b-0fa8-4ffb-b77e-5b6ee7a2ed95,taxonomy_term--subject,1890,1890,2026-03-27T19:38:37+00:00,True,Japanese (Vancouver),,0,2026-03-27T19:38:37+00:00,/subject/japanese-vancouver,JAPN_V,"{""vid"": ""f381dbf5-2e91-4c45-b8e2-daeb86e226ab"", ""parent"": [""virtual""], ""campus"": ""e57d303b-6ec3-4953-b365-a457c9d5e194""}",vancouver
7035a20f-a193-4a23-92f5-431bd6045389,taxonomy_term--subject,1891,1891,2026-03-27T19:38:37+00:00,True,"Writing, Research, and Discourse Studies (Vancouver)",,0,2026-03-27T19:38:37+00:00,/subject/writing-research-and-discourse-studies-vancouver,WRDS_V,"{""vid"": ""f381dbf5-2e91-4c45-b8e2-daeb86e226ab"", ""parent"": [""virtual""], ""campus"": ""e57d303b-6ec3-4953-b365-a457c9d5e194""}",vancouver
a32dbeb7-69fc-4f0d-9d93-7c363dc7d8ee,taxonomy_term--subject,1892,1892,2026-03-27T19:38:37+00:00,True,Geography (Vancouver),,0,2026-03-27T19:38:37+00:00,/subject/geography-vancouver,GEOG_V,"{""vid"": ""f381dbf5-2e91-4c45-b8e2-daeb86e226ab"", ""parent"": [""virtual""], ""campus"": ""e57d303b-6ec3-4953-b365-a457c9d5e194""}",
44fba5f7-e608-4047-95ae-5a16f4373b29,taxonomy_term--subject,1893,1893,2026-03-27T19:38:37+00:00,True,Library and Information Studies (Vancouver),,0,2026-03-27T19:38:37+00:00,/subject/library-and-information-studies-vancouver,LIBR_V,"{""vid"": ""f381dbf5-2e91-4c45-b8e2-daeb86e226ab"", ""parent"": [""virtual""], ""campus"": ""e57d303b-6ec3-4953-b365-a457c9d5e194""}",vancouver
1ef65788-f915-45f9-b82d-a7c060d4dec9,taxonomy_term--subject,1894,1894,2026-03-27T19:38:37+00:00,True,Cognitive Systems Program (Vancouver),,0,2026-03-27T19:38:37+00:00,/subject/cognitive-systems-program-vancouver,COGS_V,"{""vid"": ""f381dbf5-2e91-4c45-b8e2-daeb86e226ab"", ""parent"": [""virtual""], ""campus"": ""e57d303b-6ec3-4953-b365-a457c9d5e194""}",
0ac6a1d1-df7b-43a9-9aa3-db5a934d5df4,taxonomy_term--subject,1896,1896,2026-03-27T19:38:37+00:00,True,Herstmonceux International Studies (Vancouver),,0,2026-03-27T19:38:37+00:00,/subject/herstmonceux-international-studies-vancouver,HXIS_V,"{""vid"": ""f381dbf5-2e91-4c45-b8e2-daeb86e226ab"", ""parent"": [""virtual""], ""campus"": ""e57d303b-6ec3-4953-b365-a457c9d5e194""}",vancouver
444d978b-f1ab-4f70-8f65-ff71d218ee5a,taxonomy_term--subject,1897,1897,2026-03-27T19:38:37+00:00,True,"Educational & Counselling Psychology, & Special Education (Vancouver)",,0,2026-03-27T19:38:37+00:00,/subject/educational-counselling-psychology-special-education-vancouver,ECPS_V,"{""vid"": ""f381dbf5-2e91-4c45-b8e2-daeb86e226ab"", ""parent"": [""virtual""], ""campus"": ""e57d303b-6ec3-4953-b365-a457c9d5e194""}",vancouver
546ac8da-82aa-4adf-a92d-7c8d1d3a423f,taxonomy_term--subject,1898,1898,2026-03-27T19:38:37+00:00,True,First Nations and Endangered Languages Program (Vancouver),,0,2026-03-27T19:38:37+00:00,/subject/first-nations-and-endangered-languages-program-vancouver,FNEL_V,"{""vid"": ""f381dbf5-2e91-4c45-b8e2-daeb86e226ab"", ""parent"": [""virtual""], ""campus"": ""e57d303b-6ec3-4953-b365-a457c9d5e194""}",
2aea6fc2-f3ec-4faf-9b7b-597897276c23,taxonomy_term--subject,1899,1899,2026-03-27T19:38:37+00:00,True,Human Nutrition (Vancouver),,0,2026-03-27T19:38:37+00:00,/subject/human-nutrition-vancouver,HUNU_V,"{""vid"": ""f381dbf5-2e91-4c45-b8e2-daeb86e226ab"", ""parent"": [""virtual""], ""campus"": ""e57d303b-6ec3-4953-b365-a457c9d5e194""}",vancouver
cda0efef-b331-4b10-9502-93a6a3f28b18,taxonomy_term--subject,1900,1900,2026-03-27T19:38:39+00:00,True,Science Education (Vancouver),,0,2026-03-27T19:38:39+00:00,/subject/science-education-vancouver,SCED_V,"{""vid"": ""f381dbf5-2e91-4c45-b8e2-daeb86e226ab"", ""parent"": [""virtual""], ""campus"": ""e57d303b-6ec3-4953-b365-a457c9d5e194""}",
29dddf7d-e8bb-46b2-95d1-f9ea0b1fbb25,taxonomy_term--subject,1901,1901,2026-03-27T19:38:39+00:00,True,Neuroscience (Vancouver),,0,2026-03-27T19:38:39+00:00,/subject/neuroscience-vancouver,NRSC_V,"{""vid"": ""f381dbf5-2e91-4c45-b8e2-daeb86e226ab"", ""parent"": [""virtual""], ""campus"": ""e57d303b-6ec3-4953-b365-a457c9d5e194""}",vancouver
12c83b76-1a39-4938-960e-81fd89e336ae,taxonomy_term--subject,1902,1902,2026-03-27T19:38:39+00:00,True,"Doctor/Dentist, Patient And Society (Vancouver)",,0,2026-03-27T19:38:39+00:00,/subject/doctordentist-patient-and-society-vancouver,DPAS_V,"{""vid"": ""f381dbf5-2e91-4c45-b8e2-daeb86e226ab"", ""parent"": [""virtual""], ""campus"": ""e57d303b-6ec3-4953-b365-a457c9d5e194""}",vancouver
5e3ec209-ad8b-443b-8a01-b3ab4279d175,taxonomy_term--subject,1903,1903,2026-03-27T19:38:39+00:00,True,Herstmonceux Music (Vancouver),,0,2026-03-27T19:38:39+00:00,/subject/herstmonceux-music-vancouver,HXMU_V,"{""vid"": ""f381dbf5-2e91-4c45-b8e2-daeb86e226ab"", ""parent"": [""virtual""], ""campus"": ""e57d303b-6ec3-4953-b365-a457c9d5e194""}",
586d87ab-e84d-4ff9-b942-0b83e324f79b,taxonomy_term--subject,1904,1904,2026-03-27T19:38:39+00:00,True,Bioinformatics (Vancouver),,0,2026-03-27T19:38:39+00:00,/subject/bioinformatics-vancouver,BIOF_V,"{""vid"": ""f381dbf5-2e91-4c45-b8e2-daeb86e226ab"", ""parent"": [""virtual""], ""campus"": ""e57d303b-6ec3-4953-b365-a457c9d5e194""}",vancouver
1c7aa6df-38f0-40c4-b4ae-1d6ff865a879,taxonomy_term--subject,1905,1905,2026-03-27T19:38:39+00:00,True,Family Practice (Vancouver),,0,2026-03-27T19:38:39+00:00,/subject/family-practice-vancouver,FMPR_V,"{""vid"": ""f381dbf5-2e91-4c45-b8e2-daeb86e226ab"", ""parent"": [""virtual""], ""campus"": ""e57d303b-6ec3-4953-b365-a457c9d5e194""}",
5a8d2cd1-687d-4307-a34d-593b45390639,taxonomy_term--subject,1906,1906,2026-03-27T19:38:39+00:00,True,Italian (Vancouver),,0,2026-03-27T19:38:39+00:00,/subject/italian-vancouver,ITAL_V,"{""vid"": ""f381dbf5-2e91-4c45-b8e2-daeb86e226ab"", ""parent"": [""virtual""], ""campus"": ""e57d303b-6ec3-4953-b365-a457c9d5e194""}",vancouver
dd60dd86-c072-4c62-a48c-90cb3daafccf,taxonomy_term--subject,1907,1907,2026-03-27T19:38:39+00:00,True,Business Administration: Policy Analysis (Vancouver),,0,2026-03-27T19:38:39+00:00,/subject/business-administration-policy-analysis-vancouver,BAPA_V,"{""vid"": ""f381dbf5-2e91-4c45-b8e2-daeb86e226ab"", ""parent"": [""virtual""], ""campus"": ""e57d303b-6ec3-4953-b365-a457c9d5e194""}",vancouver
f6ee3b4e-c243-4f1b-8ce3-daf7c9225144,taxonomy_term--subject,1908,1908,2026-03-27T19:38:39+00:00,True,Yiddish (Vancouver),,0,2026-03-27T19:38:39+00:00,/subject/yiddish-vancouver,YDSH_V,"{""vid"": ""f381dbf5-2e91-4c45-b8e2-daeb86e226ab"", ""parent"": [""virtual""], ""campus"": ""e57d303b-6ec3-4953-b365-a457c9d5e194""}",
62e94d6b-f205-40d3-86ea-067dbb194807,taxonomy_term--subject,1909,1909,2026-03-27T19:38:39+00:00,True,Commerce Minor (Vancouver),,0,2026-03-27T19:38:39+00:00,/subject/commerce-minor-vancouver,COMR_V,"{""vid"": ""f381dbf5-2e91-4c45-b8e2-daeb86e226ab"", ""parent"": [""virtual""], ""campus"": ""e57d303b-6ec3-4953-b365-a457c9d5e194""}",vancouver
3e5cc205-1b3d-4c62-a31d-c119382acf26,taxonomy_term--subject,1911,1911,2026-03-27T19:38:39+00:00,True,Mining Engineering (Vancouver),,0,2026-03-27T19:38:39+00:00,/subject/mining-engineering-vancouver-0,MINE_V,"{""vid"": ""f381dbf5-2e91-4c45-b8e2-daeb86e226ab"", ""parent"": [""virtual""], ""campus"": ""e57d303b-6ec3-4953-b365-a457c9d5e194""}",
9b72045e-7087-476c-8226-a6868cefac22,taxonomy_term--subject,1913,1913,2026-03-27T19:38:39+00:00,True,Integrated Engineering (Vancouver),,0,2026-03-27T19:38:39+00:00,/subject/integrated-engineering-vancouver,IGEN_V,"{""vid"": ""f381dbf5-2e91-4c45-b8e2-daeb86e226ab"", ""parent"": [""virtual""], ""campus"": ""e57d303b-6ec3-4953-b365-a457c9d5e194""}",vancouver
4b9d3169-0351-40dd-81a3-84e63d83fe19,taxonomy_term--subject,1914,1914,2026-03-27T19:38:39+00:00,True,Catalan (Vancouver),,0,2026-03-27T19:38:39+00:00,/subject/catalan-vancouver,CTLN_V,"{""vid"": ""f381dbf5-2e91-4c45-b8e2-daeb86e226ab"", ""parent"": [""virtual""], ""campus"": ""e57d303b-6ec3-4953-b365-a457c9d5e194""}",
c3ec1bd9-c9ea-4fdb-ac36-0175f238d37a,taxonomy_term--subject,1915,1915,2026-03-27T19:38:39+00:00,True,Architecture (Vancouver),,0,2026-03-27T19:38:39+00:00,/subject/architecture-vancouver,ARCH_V,"{""vid"": ""f381dbf5-2e91-4c45-b8e2-daeb86e226ab"", ""parent"": [""virtual""], ""campus"": ""e57d303b-6ec3-4953-b365-a457c9d5e194""}",vancouver
f80da663-e0ea-4c25-8cb3-45eaa86f8ba0,taxonomy_term--subject,1916,1916,2026-03-27T19:38:39+00:00,True,Educational Administration (Vancouver),,0,2026-03-27T19:38:39+00:00,/subject/educational-administration-vancouver,EADM_V,"{""vid"": ""f381dbf5-2e91-4c45-b8e2-daeb86e226ab"", ""parent"": [""virtual""], ""campus"": ""e57d303b-6ec3-4953-b365-a457c9d5e194""}",vancouver
77cf628c-046a-4e87-b2f5-5701dcd6854b,taxonomy_term--subject,1917,1917,2026-03-27T19:38:39+00:00,True,Journalism (Vancouver),,0,2026-03-27T19:38:39+00:00,/subject/journalism-vancouver,JRNL_V,"{""vid"": ""f381dbf5-2e91-4c45-b8e2-daeb86e226ab"", ""parent"": [""virtual""], ""campus"": ""e57d303b-6ec3-4953-b365-a457c9d5e194""}",
cbf4468c-77c4-4617-9d13-59fafb221ad2,taxonomy_term--subject,1918,1918,2026-03-27T19:38:39+00:00,True,Executive M.B.A. (Vancouver),,0,2026-03-27T19:38:39+00:00,/subject/executive-mba-vancouver,EMBA_V,"{""vid"": ""f381dbf5-2e91-4c45-b8e2-daeb86e226ab"", ""parent"": [""virtual""], ""campus"": ""e57d303b-6ec3-4953-b365-a457c9d5e194""}",vancouver
a757b154-08d6-4960-b1c8-a2bfbe9617b4,taxonomy_term--subject,1919,1919,2026-03-27T19:38:39+00:00,True,Exchange Graduate Research (Vancouver),,0,2026-03-27T19:38:39+00:00,/subject/exchange-graduate-research-vancouver,EXGR_V,"{""vid"": ""f381dbf5-2e91-4c45-b8e2-daeb86e226ab"", ""parent"": [""virtual""], ""campus"": ""e57d303b-6ec3-4953-b365-a457c9d5e194""}",
e7576cd5-d16d-4fe0-a747-9eeccdd65dd1,taxonomy_term--subject,1920,1920,2026-03-27T19:38:39+00:00,True,Occupational Therapy (Vancouver),,0,2026-03-27T19:38:39+00:00,/subject/occupational-therapy-vancouver,RSOT_V,"{""vid"": ""f381dbf5-2e91-4c45-b8e2-daeb86e226ab"", ""parent"": [""virtual""], ""campus"": ""e57d303b-6ec3-4953-b365-a457c9d5e194""}",vancouver
92b6dec2-2095-4c9a-91ee-97a43d0072a5,taxonomy_term--subject,1921,1921,2026-03-27T19:38:39+00:00,True,Counselling Psychology (Vancouver),,0,2026-03-27T19:38:39+00:00,/subject/counselling-psychology-vancouver,CNPS_V,"{""vid"": ""f381dbf5-2e91-4c45-b8e2-daeb86e226ab"", ""parent"": [""virtual""], ""campus"": ""e57d303b-6ec3-4953-b365-a457c9d5e194""}",
26315e19-d106-4fa6-a177-8c77f73d2c80,taxonomy_term--subject,1922,1922,2026-03-27T19:38:39+00:00,True,Forestry Online Professional Education (Vancouver),,0,2026-03-27T19:38:39+00:00,/subject/forestry-online-professional-education-vancouver,FOPE_V,"{""vid"": ""f381dbf5-2e91-4c45-b8e2-daeb86e226ab"", ""parent"": [""virtual""], ""campus"": ""e57d303b-6ec3-4953-b365-a457c9d5e194""}",vancouver
56cd8a58-efee-4475-a88e-d5d33dc14cb1,taxonomy_term--subject,1923,1923,2026-03-27T19:38:39+00:00,True,Pathology (Vancouver),,0,2026-03-27T19:38:39+00:00,/subject/pathology-vancouver,PATH_V,"{""vid"": ""f381dbf5-2e91-4c45-b8e2-daeb86e226ab"", ""parent"": [""virtual""], ""campus"": ""e57d303b-6ec3-4953-b365-a457c9d5e194""}",
d31714b3-e81e-46fe-868c-bb456dd6ef41,taxonomy_term--subject,1924,1924,2026-03-27T19:38:39+00:00,True,Creative Writing (Vancouver),,0,2026-03-27T19:38:39+00:00,/subject/creative-writing-vancouver,CRWR_V,"{""vid"": ""f381dbf5-2e91-4c45-b8e2-daeb86e226ab"", ""parent"": [""virtual""], ""campus"": ""e57d303b-6ec3-4953-b365-a457c9d5e194""}",vancouver
f1dea997-db11-4fcf-8dbf-4d0fa8ff60fc,taxonomy_term--subject,1925,1925,2026-03-27T19:38:41+00:00,True,Electrical and Computer Engineering (Vancouver),,0,2026-03-27T19:38:41+00:00,/subject/electrical-and-computer-engineering-vancouver,EECE_V,"{""vid"": ""f381dbf5-2e91-4c45-b8e2-daeb86e226ab"", ""parent"": [""virtual""], ""campus"": ""e57d303b-6ec3-4953-b365-a457c9d5e194""}",vancouver
68a4a532-2a90-4b1f-a835-165c3f7cb3dc,taxonomy_term--subject,1926,1926,2026-03-27T19:38:41+00:00,True,Foundations Of Medicine (Vancouver),,0,2026-03-27T19:38:41+00:00,/subject/foundations-medicine-vancouver,FMED_V,"{""vid"": ""f381dbf5-2e91-4c45-b8e2-daeb86e226ab"", ""parent"": [""virtual""], ""campus"": ""e57d303b-6ec3-4953-b365-a457c9d5e194""}",
f39a0523-a99a-456a-9f48-1c5bb0ea4993,taxonomy_term--subject,1927,1927,2026-03-27T19:38:41+00:00,True,Ophthalmology (Vancouver),,0,2026-03-27T19:38:41+00:00,/subject/ophthalmology-vancouver,OPTH_V,"{""vid"": ""f381dbf5-2e91-4c45-b8e2-daeb86e226ab"", ""parent"": [""virtual""], ""campus"": ""e57d303b-6ec3-4953-b365-a457c9d5e194""}",vancouver
4c75d7fc-0bfc-44e6-8661-92da2d1829f2,taxonomy_term--subject,1928,1928,2026-03-27T19:38:41+00:00,True,Nepali (Vancouver),,0,2026-03-27T19:38:41+00:00,/subject/nepali-vancouver,NEPL_V,"{""vid"": ""f381dbf5-2e91-4c45-b8e2-daeb86e226ab"", ""parent"": [""virtual""], ""campus"": ""e57d303b-6ec3-4953-b365-a457c9d5e194""}",
a9417bef-4f09-4345-87f8-64763e14f275,taxonomy_term--subject,1929,1929,2026-03-27T19:38:41+00:00,True,Persian (Vancouver),,0,2026-03-27T19:38:41+00:00,/subject/persian-vancouver,PERS_V,"{""vid"": ""f381dbf5-2e91-4c45-b8e2-daeb86e226ab"", ""parent"": [""virtual""], ""campus"": ""e57d303b-6ec3-4953-b365-a457c9d5e194""}",vancouver
267b0d00-ce47-4218-b3d7-699e7504b790,taxonomy_term--subject,1930,1930,2026-03-27T19:38:41+00:00,True,Education Curriculum And Instructional Studies (Vancouver),,0,2026-03-27T19:38:41+00:00,/subject/education-curriculum-and-instructional-studies-vancouver,EDCI_V,"{""vid"": ""f381dbf5-2e91-4c45-b8e2-daeb86e226ab"", ""parent"": [""virtual""], ""campus"": ""e57d303b-6ec3-4953-b365-a457c9d5e194""}",vancouver
9e63340d-fbd1-4bc0-8b23-744f353f92b2,taxonomy_term--subject,1931,1931,2026-03-27T19:38:41+00:00,True,Slavic and Eastern European Studies (Vancouver),,0,2026-03-27T19:38:41+00:00,/subject/slavic-and-eastern-european-studies-vancouver,SLAV_V,"{""vid"": ""f381dbf5-2e91-4c45-b8e2-daeb86e226ab"", ""parent"": [""virtual""], ""campus"": ""e57d303b-6ec3-4953-b365-a457c9d5e194""}",
f7a77bd3-e513-4666-b193-c71a51135c64,taxonomy_term--subject,1932,1932,2026-03-27T19:38:41+00:00,True,"Religion, Literature and The Arts (Vancouver)",,0,2026-03-27T19:38:41+00:00,/subject/religion-literature-and-arts-vancouver,RGLA_V,"{""vid"": ""f381dbf5-2e91-4c45-b8e2-daeb86e226ab"", ""parent"": [""virtual""], ""campus"": ""e57d303b-6ec3-4953-b365-a457c9d5e194""}",vancouver
8e5f52fe-8bd7-4b7a-8a44-1184dc0174eb,taxonomy_term--subject,1933,1933,2026-03-27T19:38:41+00:00,True,Naval Architecture and Marine Engineering (Vancouver),,0,2026-03-27T19:38:41+00:00,/subject/naval-architecture-and-marine-engineering-vancouver,NAME_V,"{""vid"": ""f381dbf5-2e91-4c45-b8e2-daeb86e226ab"", ""parent"": [""virtual""], ""campus"": ""e57d303b-6ec3-4953-b365-a457c9d5e194""}",
0270a6b0-bf2d-4acd-ac05-3e157812d17c,taxonomy_term--subject,1934,1934,2026-03-27T19:38:41+00:00,True,Early Childhood Education (Vancouver),,0,2026-03-27T19:38:41+00:00,/subject/early-childhood-education-vancouver,ECED_V,"{""vid"": ""f381dbf5-2e91-4c45-b8e2-daeb86e226ab"", ""parent"": [""virtual""], ""campus"": ""e57d303b-6ec3-4953-b365-a457c9d5e194""}",vancouver
