id,type,tid,revision_id,revision_created,status,name,description,weight,changed,related
14b20854-c638-47e3-9de2-5e3021c3bd00,taxonomy_term--year,1471,1471,2026-03-23T21:08:22+00:00,True,1,,0,2026-03-23T21:08:22+00:00,"{""vid"": ""87d28a38-8228-4ba8-9917-65815b35170f"", ""parent"": [""virtual""]}"
11f290a8-20d7-4ef8-9cee-179f40dce1a7,taxonomy_term--year,1472,1472,2026-03-23T21:08:28+00:00,True,2,,0,2026-03-23T21:08:28+00:00,"{""vid"": ""87d28a38-8228-4ba8-9917-65815b35170f"", ""parent"": [""virtual""]}"
bf545ce3-a053-482c-ae70-288cf464187e,taxonomy_term--year,1473,1473,2026-03-23T21:08:33+00:00,True,3,,0,2026-03-23T21:08:33+00:00,"{""vid"": ""87d28a38-8228-4ba8-9917-65815b35170f"", ""parent"": [""virtual""]}"
7360c140-b675-4358-b956-b440f5a82629,taxonomy_term--year,1474,1474,2026-03-23T21:08:38+00:00,True,4,,0,2026-03-23T21:08:38+00:00,"{""vid"": ""87d28a38-8228-4ba8-9917-65815b35170f"", ""parent"": [""virtual""]}"
