id,type,tid,revision_id,revision_created,status,name,description,weight,changed,alias,related
4676e7d4-8190-4665-b4f5-37466693ed54,taxonomy_term--program_area,1464,1464,2026-03-23T21:07:15+00:00,True,BDSC,,0,2026-03-23T21:07:15+00:00,/program-area/bdsc,"{""vid"": ""e227f8da-f356-4863-a2ef-fd2afd71bc2d"", ""parent"": [""virtual""]}"
35d9e2fb-f6b0-492a-a8d6-df624929189d,taxonomy_term--program_area,1465,1465,2026-03-23T21:07:21+00:00,True,BEDS,,0,2026-03-23T21:07:21+00:00,/program-area/beds,"{""vid"": ""e227f8da-f356-4863-a2ef-fd2afd71bc2d"", ""parent"": [""virtual""]}"
6479a39f-4a54-4267-880f-8ba319c5d00c,taxonomy_term--program_area,1466,1466,2026-03-23T21:07:27+00:00,True,BEEM,,0,2026-03-23T21:07:27+00:00,/program-area/beem,"{""vid"": ""e227f8da-f356-4863-a2ef-fd2afd71bc2d"", ""parent"": [""virtual""]}"
dbe840d9-be69-4580-9281-9fa5cd5d9ada,taxonomy_term--program_area,1467,1467,2026-03-23T21:07:44+00:00,True,BMLS,,0,2026-03-23T21:07:44+00:00,/program-area/bmls,"{""vid"": ""e227f8da-f356-4863-a2ef-fd2afd71bc2d"", ""parent"": [""virtual""]}"
cca3e923-0231-46ef-86be-2960f06038a3,taxonomy_term--program_area,1468,1468,2026-03-23T21:07:52+00:00,True,MA,,0,2026-03-23T21:07:52+00:00,/program-area/ma,"{""vid"": ""e227f8da-f356-4863-a2ef-fd2afd71bc2d"", ""parent"": [""virtual""]}"
a13cc3d6-719a-4d8c-991f-c51986850ea8,taxonomy_term--program_area,1469,1469,2026-03-23T21:07:57+00:00,True,PHD,,0,2026-03-23T21:07:57+00:00,/program-area/phd,"{""vid"": ""e227f8da-f356-4863-a2ef-fd2afd71bc2d"", ""parent"": [""virtual""]}"
cc0a97d1-5047-4754-87bb-e667d7049827,taxonomy_term--program_area,1470,1470,2026-03-23T21:08:04+00:00,True,SCIEONE,,0,2026-03-23T21:08:04+00:00,/program-area/scieone,"{""vid"": ""e227f8da-f356-4863-a2ef-fd2afd71bc2d"", ""parent"": [""virtual""]}"
c004b3b1-6c80-4765-be45-a0693ab6b182,taxonomy_term--program_area,1959,1959,2026-06-10T22:57:57+00:00,True,GDPL,,0,2026-06-10T22:57:57+00:00,/program-area/gdpl,"{""vid"": ""e227f8da-f356-4863-a2ef-fd2afd71bc2d"", ""parent"": [""virtual""]}"
